gx     gy    gz     ax    ay    az
64879  163  64584  20824  5548  1825
64872  175  64590  20200  9297  4397
64869  124  64584  16981  15243  3206
64884  174  64582  16175  19116  346
64853  174  64572  14956  22080  63923
64882  197  64583  10295  27532  61539
64885  174  64587  3796  32760  58160
64880  175  64562  65185  32760  59336
64865  182  64574  65446  32760  59648
64886  172  64580  64559  32504  57590
64876  186  64577  59100  27256  58598
64888  166  64575  54770  19480  59032
64876  170  64574  50988  11938  61627
64877  173  64576  48742  8261  64314
64880  183  64585  49347  6896  528
64888  177  64603  53950  6227  190
64886  180  64630  52324  4882  3133
64867  171  64597  50681  2418  4197
64819  182  64608  51325  2321  3995
64917  170  64616  52203  6030  4254
64844  134  64601  54416  10439  3894
64858  201  64595  57508  14500  4171
65041  351  64533  59456  17381  2250
64946  218  64575  57719  21129  65232
64872  188  64580  52284  26179  61332
64961  243  64568  56627  27209  61476
64874  149  64555  65100  32760  58649
64869  159  64567  4302  32760  60823
64871  181  64572  3164  32760  61776
64878  161  64575  2051  28795  60850
64865  174  64587  6143  25944  61758
64861  177  64582  12660  23310  61711
64870  146  64590  15041  20189  59475
64847  167  64574  15029  15069  59458
64855  206  64585  18084  10878  63117
64876  232  64554  20919  9656  1940
64858  146  64554  22334  10173  1034
64877  171  64567  20043  11711  63044
64873  168  64582  18115  14949  59409
64857  161  64585  16404  22844  58316
64864  173  64600  13422  32760  59592
64874  184  64578  5177  32760  59345
64870  169  64579  65380  32760  60331
64875  166  64593  62144  32760  56650
64870  176  64585  58775  32760  56578
64887  176  64580  56732  32760  61069
64867  180  64586  56552  30629  62387
64866  169  64590  56154  23278  63556
64884  182  64567  54722  16376  64640
64891  173  64577  53296  10477  1168
64868  156  64580  51009  4711  5391
64878  179  64584  51901  2398  6111
64885  182  64577  54877  677  2936
64880  170  64588  54327  1046  4849
64873  167  64592  51063  5542  5008
64838  164  64595  47151  7574  5051
64932  184  64583  49654  6628  65058
64910  191  64586  54759  7062  58106
64899  186  64581  58230  12311  56916
64868  170  64573  58738  18577  60899
64882  169  64589  64617  23954  58406
64886  168  64594  3831  32701  59575
64879  174  64581  2760  30837  62270
64880  160  64584  63377  25356  61861
64859  171  64577  60512  21003  62978
64871  171  64590  60344  17915  62580
64857  175  64588  166  15902  65087
64889  171  64583  5796  15945  63555
64887  170  64586  9777  16816  62409
64878  172  64586  15730  20001  62366
64883  169  64572  20650  22643  730
64865  160  64584  19338  20745  1671
64880  189  64579  17736  18023  60747
64891  170  64588  17540  20513  56203
64847  183  64581  15946  24188  59312
64867  179  64585  12321  28618  61138
64893  164  64591  3559  32760  56190
64893  184  64589  59878  32760  52978
64870  181  64569  60270  32760  55631
64879  166  64583  63754  32760  56035
64891  173  64571  63701  32760  57204
64874  157  64591  58543  32760  57279
64885  175  64572  53797  26495  60472
64881  176  64575  53515  17883  62249
64967  137  64613  61256  15615  62738
64895  173  64596  58569  10550  65287
64855  168  64593  56627  7804  64056
64874  177  64582  54612  3697  1593
64871  174  64582  52806  3393  1464
64886  167  64589  50478  7146  65177
64878  180  64592  50501  10191  3275
64886  153  64577  50381  8787  4898
64881  171  64583  50308  8878  65267
64877  169  64590  47751  13721  61976
64877  167  64578  50538  14436  61162
65016  203  64552  58497  20365  57399
64855  196  64560  64712  27465  56603
64870  162  64587  64951  27779  57879
64878  170  64587  63009  25596  59601
64883  165  64586  64563  23522  61244
64870  176  64585  4216  22864  61018
64884  170  64586  11279  21355  61664
64865  169  64577  16112  18533  59635
64877  174  64570  17016  15163  59747
64964  199  64558  19315  12819  62805
64876  169  64573  22099  13497  64706
64873  169  64579  23085  15484  64480
64874  162  64588  21268  16007  61033
64882  174  64580  18658  16829  55887
64864  175  64582  13347  22510  53042
64902  175  64581  5377  31015  52659
64871  178  64586  1063  32760  56690
64893  172  64586  65158  32760  60027
64881  181  64591  61141  32760  55657
64890  170  64583  56629  32760  55379
64872  158  64594  54553  32760  54941
64889  165  64571  55177  29979  57883
64890  167  64597  56417  21166  59892
64887  176  64586  56415  14067  60650
64830  157  64586  57935  9300  60455
64874  165  64569  52928  5328  3058
64877  173  64574  52121  64337  5810
64878  161  64580  50752  61430  3812
64885  166  64586  50642  63668  1254
64881  163  64588  52059  1121  740
64877  175  64573  54623  4714  1292
64875  184  64569  56685  9106  1803
64889  174  64586  57149  12377  3596
64875  172  64582  52242  17145  1597
64862  169  64582  51836  18608  65277
64870  151  64591  56354  28505  60706
64970  285  64601  63137  32735  60627
64879  164  64604  65415  32760  63696
64881  161  64578  62980  27671  64234
64875  172  64586  61755  22340  199
64879  160  64567  63006  18666  65225
64877  168  64574  1432  17906  62101
64871  168  64570  5774  17347  59260
64860  156  64580  12500  15169  56825
64883  173  64576  17569  13213  58471
64886  187  64583  16618  12370  62040
64846  236  64565  12865  13797  737
64934  192  64558  11085  15709  57773
64840  158  64573  12555  21065  51806
64854  179  64570  17860  25717  57243
64876  183  64575  15365  29036  58353
64883  181  64578  4626  31182  53550
64872  178  64578  60671  31004  51406
64884  165  64586  56504  28246  49682
64862  179  64591  56572  30143  51201
64876  161  64591  57152  30737  54142
64881  181  64591  58819  32760  53621
64869  174  64578  60817  32760  54970
64872  180  64583  62799  30724  59129
64879  183  64581  63637  25282  61993
64876  170  64587  62922  17964  624
64870  169  64588  61365  11852  3545
64734  65510  64364  59235  9332  2527
64874  170  64491  57224  6958  65125
64869  173  64533  56492  7631  64690
64881  166  64565  56662  7957  64084
64887  171  64577  57922  8428  63408
64882  180  64574  57954  12118  62590
64870  164  64577  54435  19217  61643
64869  167  64573  50865  21367  62450
64862  162  64575  52402  20779  63544
64893  162  64575  55084  21040  59132
64872  171  64580  57145  20410  59945
64885  167  64590  56827  20145  62796
64872  165  64578  58298  17790  62848
64866  180  64582  61214  13691  63943
64860  163  64593  64403  10113  65325
64863  165  64574  1055  7148  1666
64886  172  64585  690  5630  1355
64883  170  64586  945  6254  758
64868  172  64588  1953  7149  1981
64886  168  64588  415  7549  2761
64871  185  64573  64452  7511  545
64865  177  64575  64608  8728  62302
64871  176  64578  3695  12041  54907
64879  172  64578  7690  18421  50119
64886  174  64587  4728  25877  51726
64868  160  64585  7949  32213  53053
64862  170  64566  13749  32760  50925
64884  188  64587  13548  32760  51099
64863  173  64569  9525  32760  51136
64878  162  64585  5729  32760  52189
64868  172  64590  2158  32760  55391
64875  170  64569  657  32663  59288
64889  177  64593  904  25566  61056
64879  174  64580  64838  20098  62534
64869  162  64588  61173  14911  28
64884  168  64585  57703  11868  3492
64877  169  64582  55312  11143  983
64931  203  64582  52389  12547  1408
64840  147  64577  48882  11803  64339
64874  147  64585  48749  9122  63676
64874  120  64567  44385  12411  64881
64885  176  64577  39852  15068  3395
64863  168  64579  42360  13006  65419
64867  171  64586  47738  16556  60311
64879  164  64590  52231  20694  60753
64885  174  64574  55121  21705  64455
64878  153  64579  57795  20720  358
64886  163  64595  60460  18401  1844
64886  173  64591  856  17508  30
64878  173  64575  4311  16613  62872
64872  169  64571  13343  14047  61045
64867  169  64582  20337  10564  62123
64881  176  64583  21622  9990  64554
64876  170  64594  18905  9438  65331
64871  169  64585  16582  9404  62002
64874  175  64581  20041  12765  55811
64875  164  64583  24890  23614  53094
64883  192  64578  22082  31785  55644
64859  166  64582  7376  32760  53220
64879  176  64571  63051  32760  57661
64864  165  64585  62116  31187  59575
64870  172  64585  60015  31459  57328
64877  176  64573  56047  31377  60981
64869  164  64577  51381  27928  64114
64868  173  64580  49459  19292  61594
64888  174  64579  50379  11309  58040
64794  161  64561  50938  11077  59804
64887  192  64563  50346  5647  2362
64884  190  64579  50086  423  4267
64858  173  64611  49342  193  5093
64874  171  64589  50049  2559  2612
64869  168  64576  52597  9204  64954
64877  159  64582  54310  12821  463
64883  179  64576  56586  12022  65207
64608  99  64585  57721  9684  62786
64882  160  64573  58463  18867  59657
64878  167  64574  56320  27783  59096
64859  162  64570  59764  28781  58859
64880  147  64590  278  30887  55007
64859  181  64581  4968  32694  56728
64869  173  64580  3912  29430  59858
64879  169  64588  2609  25546  62313
64882  163  64588  3604  22892  64439
64889  170  64590  8134  22707  63501
64876  172  64593  14295  21175  64010
64872  159  64584  16668  16389  61707
64878  172  64593  17022  12308  62552
64869  160  64586  16556  10419  402
64876  179  64565  15402  8795  2292
64882  162  64590  14681  8837  64579
64877  150  64575  15136  11340  59498
64871  173  64567  17124  16184  57368
64875  173  64572  14695  23675  57406
64865  185  64564  6438  32708  54674
64866  174  64581  2992  32760  56499
64882  171  64583  3075  32760  56060
64883  164  64578  65443  32760  57494
64875  171  64572  60807  32760  58319
64875  170  64591  59420  32760  58064
64890  170  64590  58337  27890  59707
64878  168  64578  58875  20906  61607
64898  183  64573  59468  16802  61623
64873  168  64584  57739  15065  63937
64862  159  64586  54880  13376  255
64858  160  64574  55841  7272  2405
64875  155  64583  56804  2883  489
64887  168  64583  56916  3541  277
64878  173  64579  55659  7445  794
64869  172  64582  54197  8773  1469
64885  179  64571  55621  8357  367
64853  165  64592  55643  11082  64277
64901  180  64576  52058  16686  63589
64926  77  64583  51863  14065  2698
64866  172  64574  56590  15851  62346
64876  163  64581  61405  22124  58677
64882  159  64577  62313  24209  61379
64881  163  64583  61846  24183  63739
64859  176  64575  62542  23071  62515
64859  153  64585  309  26131  64604
64875  165  64574  2933  25493  62505
64874  165  64573  5709  22245  61041
64866  177  64571  8447  16319  62092
64874  155  64568  10620  11724  64637
64868  175  64578  10598  11251  1045
64878  163  64579  8233  10747  202
64860  170  64571  8348  11358  60682
64874  165  64579  10458  10707  57038
64872  181  64591  13542  14118  56795
64860  169  64578  9177  19746  57504
64891  167  64582  892  27085  58374
64879  172  64587  64775  27976  59172
64871  187  64583  65519  29356  53701
64892  173  64577  64847  32760  53158
64875  177  64581  63791  32760  53711
64882  170  64592  63771  32760  52534
64881  162  64587  64088  32760  56964
64902  177  64584  412  32760  59846
64866  181  64588  1784  26783  60922
64886  177  64572  65417  20540  64164
64873  168  64580  61683  15464  65225
64903  175  64571  59440  13468  65175
64880  160  64574  57216  13135  53
64877  171  64588  56792  14280  65045
64884  160  64582  56631  15545  65495
64871  166  64578  57276  16125  64676
64892  168  64580  55363  20465  62051
64879  169  64580  49301  21476  62007
64870  175  64593  46867  16478  64601
64887  156  64593  49663  14378  61026
64883  165  64595  50492  15227  61855
64875  177  64580  49127  18333  64919
64881  163  64591  49757  16446  63450
64885  161  64599  53372  13865  63299
64883  178  64589  53693  12594  61970
64852  163  64590  56117  7961  64615
64875  178  64574  56206  4818  65364
64896  156  64575  57802  3407  63357
64866  167  64578  60239  4220  62332
64882  179  64568  64632  7049  64139
64888  185  64581  1389  9878  65277
64896  168  64584  1590  11965  63386
64867  165  64576  760  14064  61597
64882  185  64585  1189  17592  60473
64865  178  64576  1236  23418  58083
64883  175  64581  65248  27441  56096
64876  167  64575  65100  27885  54749
64876  174  64580  64142  32760  51035
64870  164  64580  63515  32760  49693
64884  181  64577  62775  32760  50106
64878  176  64571  62725  32760  51540
64892  161  64573  64168  32760  55159
64892  177  64580  1469  28874  56825
64862  177  64586  4831  21288  59765
64882  177  64589  4206  13277  61127
64886  164  64572  1802  8116  64230
64884  170  64582  585  6191  63982
64875  185  64605  63445  6832  62244
64880  159  64590  60855  10080  198
64878  166  64570  59256  10962  1879
64848  180  64586  58005  12406  64635
64828  156  64575  54025  21501  62608
64882  183  64583  50888  23405  62912
64848  167  64577  54223  23995  60222
64874  176  64587  55446  27005  55805
64883  167  64579  58063  29843  55728
64876  177  64551  40367  32505  60667
64875  163  64555  58684  27931  63061
64860  158  64574  60180  21960  64060
64884  165  64588  61918  17885  62249
64874  159  64579  62988  12258  62048
64880  160  64573  63986  6862  63083
64872  159  64580  64005  2576  510
64877  171  64582  64722  283  1837
64869  164  64570  65167  65369  1330
64877  164  64585  64799  1074  5041
64872  194  64585  605  3818  3099
64874  189  64586  2459  5756  1837
64865  164  64579  2008  11178  62898
64878  181  64574  62289  14247  61857
64872  186  64576  59375  15650  63904
64865  159  64580  60084  15260  61394
64875  170  64585  58045  20136  58022
64883  191  64570  55070  28608  57090
64893  180  64577  54985  29878  55490
64874  162  64583  55569  24939  57733
64873  175  64582  52546  21380  61517
64868  170  64581  52435  18595  62629
64875  172  64580  53986  16398  64231
64885  181  64583  55511  14352  242
64877  165  64590  59385  12115  62975
64871  156  64582  62170  11067  63989
64868  162  64571  62747  10785  62419
64873  180  64574  62954  9888  62066
64861  177  64577  62781  11719  61091
64872  169  64576  59730  23199  56785
64862  171  64589  54644  29087  58821
64882  159  64586  57584  22060  60462
64874  158  64582  61134  27814  55765
64872  164  64582  60178  32760  56320
64889  172  64579  58820  31714  57975
64891  167  64588  59801  29063  60851
64859  168  64591  64922  26269  63878
64867  171  64577  4339  23137  1390
64872  157  64573  9692  19876  726
64867  195  64577  13470  15334  65384
64887  171  64582  16420  12770  64266
64866  166  64571  18933  12810  62908
64884  175  64577  18732  16050  63183
64870  165  64582  14786  16975  61618
64879  173  64588  11774  16863  56934
64878  172  64587  8866  20980  54659
64875  177  64582  4334  30264  54436
64876  166  64589  63162  32760  52641
64855  181  64589  57670  32760  52091
64875  156  64575  58038  32760  51659
64863  166  64567  55763  32760  50836
64863  185  64576  50781  32760  53078
64886  179  64590  46542  30958  56194
64882  174  64575  44169  22051  60416
64886  171  64577  45829  9352  57805
64880  188  64584  45356  2114  62422
64871  171  64582  44146  3183  3994
64928  206  64586  43033  2136  8512
64881  159  64588  43137  62611  5563
64708  242  64505  46856  59093  62031
64898  166  64535  47159  62945  63502
64890  184  64586  46811  1782  64542
64894  158  64585  52908  8619  63869
64885  186  64585  56592  14995  65323
64882  158  64588  55796  19270  63309
64881  173  64588  51098  20760  59774
64871  214  64584  55801  19698  57938
64887  239  64578  63682  30383  56908
64883  187  64570  5781  32760  60688
64874  171  64590  5965  32760  64111
64869  166  64580  3301  32760  62892
64860  174  64570  5922  30692  62244
64881  184  64580  11797  26943  60665
64873  157  64591  15927  23244  60477
64864  169  64573  15692  17839  59593
64875  174  64583  15553  13923  59332
64876  158  64566  18228  10720  61375
64876  171  64581  18512  8683  64128
64878  169  64587  17390  9918  64957
64883  163  64579  15981  11773  61776
64858  183  64574  13939  13556  58735
64856  156  64585  9903  18343  55143
64865  167  64590  3626  30107  53630
64862  169  64587  63588  32760  57052
64884  165  64587  64247  32743  58129
64877  169  64587  61335  32760  55290
64866  172  64592  56270  32760  57266
64911  149  64586  53062  32739  57163
64889  171  64595  51069  29237  59693
64882  183  64589  52576  21793  60203
64882  163  64569  55516  13692  59967
64894  163  64590  54162  8557  234
64880  174  64572  51581  3768  4436
64892  173  64574  51625  65191  4624
64881  174  64574  51802  64150  5534
64898  155  64579  54912  3465  4260
64882  173  64583  52277  8417  6833
64873  160  64581  54738  9305  4941
64876  164  64580  56045  10039  1665
64880  164  64580  55779  11571  64432
64885  168  64589  51452  17391  61356
64741  89  64579  54832  22441  60150
64872  89  64606  323  30468  59988
64869  171  64590  5404  32760  59700
64836  157  64599  4864  32760  62392
64871  164  64571  1546  26645  62786
64878  164  64580  897  20544  65035
64863  170  64573  4759  19303  847
64877  174  64580  8803  19754  65215
64872  159  64594  13145  16981  63273
64877  161  64598  17664  14115  60575
64882  155  64593  21080  12152  62968
64885  161  64586  21879  11641  360
64885  176  64578  18740  12118  64578
64881  172  64589  15568  13305  60537
64888  208  64587  14442  14418  57676
64862  166  64584  12745  20249  57566
64879  176  64580  6676  31036  57793
64866  169  64584  698  32760  58249
64896  180  64574  977  32760  59360
64867  176  64580  65462  32760  56402
64889  173  64573  59273  29554  59132
64903  140  64582  53304  24934  60209
64890  181  64580  51452  18916  60871
64890  188  64575  52715  13718  60676
64880  176  64581  53834  12379  63614
64900  191  64565  52117  11308  1306
64874  181  64574  51652  7283  3524
64871  163  64593  51798  2574  2278
64880  161  64584  52491  1843  2042
64888  173  64578  51751  4860  3649
64878  179  64575  51939  8385  6856
64825  108  64595  52529  10237  4387
64865  159  64578  53376  11119  2675
64867  171  64578  53157  14851  1075
64878  153  64594  55112  21562  64226
64868  157  64579  56335  23724  62480
64876  177  64575  3  28269  58684
64871  159  64574  4790  32760  62666
64879  164  64587  3823  30737  63197
64884  172  64580  903  26469  61830
64885  151  64572  1980  24343  59702
64892  188  64574  7383  23426  60121
64869  172  64586  14982  21780  59759
64880  152  64587  17805  18018  58593
64890  159  64585  17250  14916  59333
64877  171  64575  17209  12365  62776
64861  167  64573  17659  11781  1879
64861  159  64591  17138  11218  1496
64867  137  64596  17113  13259  63215
64890  155  64591  17058  16035  59846
64888  184  64583  14585  20894  59282
64874  173  64586  8337  32302  60493
64878  166  64579  538  32760  65351
64887  187  64583  64755  32760  1291
64879  180  64585  64211  32708  56877
64880  170  64593  58222  32747  56645
64877  173  64589  53519  30733  59890
64878  171  64581  52582  25942  58484
64877  173  64580  55533  18610  55094
64887  175  64588  56548  12971  59768
64855  168  64572  54318  9629  65045
64872  174  64579  52687  4953  3598
64885  171  64578  53510  1045  1471
64891  172  64588  53271  64884  16
64641  126  64550  56381  2126  61706
64873  180  64572  52195  8028  7015
64892  169  64581  53958  7388  3521
64857  153  64588  57324  8616  1008
64889  176  64564  54753  12107  1475
64869  158  64578  48640  17150  64681
64881  163  64589  52815  20951  61895
64882  160  64584  60786  30329  58138
64871  172  64580  4422  32760  61374
64883  173  64584  5133  31980  60875
64870  169  64590  4358  26817  60797
64878  172  64581  3372  23505  62270
64865  162  64575  5193  21048  64020
64876  180  64579  9094  19409  63467
64883  170  64589  12045  15580  62945
64876  164  64581  15194  13403  62621
64863  176  64576  18077  12675  64300
64861  173  64585  17120  12118  897
64881  168  64578  15537  12570  672
64867  173  64568  14095  13370  64235
64852  169  64571  14676  16523  61608
64858  163  64578  16040  23593  57286
64880  179  64579  8855  32330  53978
64878  169  64589  3204  32760  56595
64863  165  64588  1359  32737  57393
64875  165  64587  64182  32578  57078
64879  163  64578  58570  32760  56851
64877  172  64586  54866  30137  60317
64872  169  64581  54385  22095  61161
64875  171  64580  56052  15152  59629
64877  179  64579  56444  12051  62671
64882  178  64571  53993  9817  2212
64864  160  64581  55770  3776  4967
64876  169  64577  55171  64492  4642
64877  161  64594  53201  65085  5477
64873  182  64590  51464  3343  6601
64869  165  64589  53292  8137  4190
64873  167  64588  56058  12189  1909
64872  187  64595  57126  15335  1182
64884  186  64585  54157  17519  65295
64856  138  64580  51146  17157  62102
64866  168  64580  57121  19039  57120
64861  168  64585  64484  26999  58284
64861  155  64589  3006  32605  62717
64875  175  64581  793  30350  63238
64895  161  64584  29  27805  64253
64864  175  64591  4629  26178  64820
64864  170  64570  10781  24325  65317
64890  165  64583  14339  20142  64225
64863  167  64575  16913  14722  62651
64881  157  64589  16518  10156  62525
64876  162  64587  18564  8587  64900
64888  172  64586  18963  9037  749
64874  147  64591  17782  10509  64736
64878  162  64581  16843  12746  62062
64892  178  64573  14289  16129  58668
64891  161  64575  9599  24317  56897
64875  180  64582  3870  32760  56465
64857  176  64574  3247  32760  60680
64879  177  64566  4256  32760  55085
64886  175  64586  65115  32619  53946
64876  187  64570  59597  29807  56774
64913  144  64590  57134  26519  57007
64873  174  64588  56940  21346  58531
64873  179  64579  57279  12978  60400
64863  181  64587  55625  8355  61294
64875  172  64588  52706  6636  64671
64872  179  64577  52647  5287  4922
64857  162  64586  54558  3658  6036
64884  168  64585  55575  4365  5480
64866  176  64591  54821  7107  6533
64817  146  64603  53359  8403  6272
64832  147  64575  53681  8619  5821
64886  179  64587  54222  11387  1488
64882  172  64593  51560  16651  63738
64885  155  64584  50727  17308  62231
64891  172  64571  56781  21169  59682
64892  173  64581  63201  27129  59054
64862  164  64575  63666  30167  64599
64878  168  64581  62648  27774  65035
64881  167  64597  63680  25864  63597
64880  163  64584  4515  26447  63495
64871  169  64592  9294  24733  63314
64889  178  64583  13015  20121  62570
64874  165  64590  15344  16867  61010
64877  172  64582  18743  14125  61046
64869  159  64584  19874  12290  64960
64874  176  64594  18910  10243  65324
64875  169  64589  17196  9470  63966
64850  192  64578  16878  12454  60281
64845  157  64573  15692  16281  59737
64890  165  64586  10608  23854  59807
64877  190  64589  3134  32760  57743
64872  163  64573  1523  32760  59048
64869  165  64581  2134  32760  54853
64886  167  64576  64652  32760  54967
64873  179  64580  59644  32760  58791
64868  181  64583  53492  30559  59109
64883  185  64585  53082  25051  58726
64887  175  64581  54598  16914  61142
64857  124  64594  56997  13735  65322
64879  167  64584  51707  6535  3517
64890  168  64588  52227  1943  4277
64878  170  64581  53252  63326  3490
64880  176  64585  53202  64196  3129
64882  168  64564  51871  3063  4245
64874  163  64581  51706  6297  5347
64864  169  64582  54879  7141  3445
64868  174  64574  58261  10150  1634
64891  170  64585  54205  17795  614
64867  166  64573  48956  21807  63816
64880  185  64581  57089  22056  60877
64873  146  64590  3534  28689  55899
64891  175  64580  6676  32760  61626
64879  166  64581  3732  31806  64597
64867  156  64568  64990  26214  63392
64870  166  64585  64856  23997  62571
64872  161  64578  3419  23629  63841
64877  162  64583  9952  21928  63538
64889  179  64581  13926  18104  61044
64875  163  64578  15484  14671  59501
64875  170  64581  17121  12163  61819
64882  160  64572  18820  10663  65210
64865  153  64583  19440  9745  65047
64868  144  64588  18678  10867  62287
64876  169  64586  17203  14815  60126
64889  180  64575  16252  18993  60711
64890  178  64583  11748  27360  59250
64872  161  64575  4084  32760  60047
64872  165  64590  2073  32760  746
64871  169  64574  1833  32187  64099
64878  184  64579  63419  29556  61831
64888  170  64582  57077  25739  59341
64871  180  64585  54870  21495  58280
64884  184  64571  54813  19715  58397
64878  164  64572  56598  17529  57616
64862  178  64573  58145  13792  57071
64867  171  64567  55382  8940  58717
64881  170  64574  54777  6503  63934
64887  154  64578  52681  4451  2019
64868  175  64566  52366  3801  3287
64888  168  64570  52617  3260  1402
64915  175  64581  54788  4748  64638
64705  226  64568  55293  8503  1188
64908  153  64571  53325  11771  4919
64872  170  64558  49761  15889  3331
64867  171  64580  51818  15998  63779
64842  463  64574  61092  21492  57223
64898  173  64562  4375  32720  56101
64971  207  64569  7818  32760  62640
64860  216  64583  5422  32760  63412
64946  203  64575  4468  30741  62187
64900  184  64560  7067  26960  61049
64913  142  64585  9765  23863  60517
64876  153  64585  11970  19644  62456
64884  179  64578  13052  15107  62269
64880  170  64566  13827  12101  61767
64879  174  64586  15722  9669  64018
64889  176  64568  17625  7705  1273
64891  170  64577  19576  9625  1428
64887  170  64581  18449  12421  64210
64860  167  64571  16788  15906  60973
64871  181  64584  13892  21476  58136
64884  173  64575  8299  32182  57830
64879  162  64574  5824  32760  61975
64874  174  64582  6693  32760  59608
64888  165  64588  3383  31726  56414
64863  173  64585  61753  29142  58977
64881  165  64585  55991  26465  61184
64865  176  64570  55248  23865  61418
64875  177  64572  57909  16918  58726
64875  182  64586  57507  10152  62133
64875  172  64590  54669  7292  330
64871  179  64571  52932  5893  1954
64894  213  64500  53097  3695  2922
64903  196  64586  55009  900  1132
64881  204  64599  54479  2155  545
64818  226  64552  53419  5725  3310
64846  143  64536  53538  7938  4578
64891  165  64568  55720  10828  2936
64875  111  64592  55086  16538  479
64862  131  64582  50270  19564  63330
64888  176  64599  53549  18949  58543
64901  174  64584  60077  24575  56781
64943  234  64611  709  31530  59821
64887  179  64593  65447  30322  63570
64888  149  64580  63938  27828  63273
64886  175  64578  900  28110  62909
64873  167  64577  6961  28999  62874
64877  167  64580  13974  27325  62102
64870  181  64585  16505  21319  60384
64878  161  64579  15631  15840  59405
64892  176  64582  16935  12553  60768
64867  169  64590  19468  11885  64584
64786  190  64572  20372  12324  246
64838  168  64582  18657  11944  62322
64858  173  64574  16340  13496  58861
64866  166  64573  14913  17071  57197
64876  169  64588  11165  25481  58117
64880  193  64577  5027  32760  58177
64870  151  64580  4681  32760  62744
64876  184  64584  5897  32760  59453
64857  172  64584  1546  32760  60416
64872  166  64578  61710  32760  62519
64883  164  64592  58740  28769  62213
64881  162  64594  57327  25351  62284
64887  167  64584  57762  19494  61444
64888  167  64578  59026  12402  59472
64888  164  64584  57371  8547  62244
65173  101  64596  57831  7110  65181
64878  157  64581  52099  3134  4944
64873  168  64561  52522  1871  3454
64890  162  64575  51866  3537  2166
64892  166  64590  50857  5860  1381
64877  173  64569  51651  7688  92
65067  129  64594  52771  11983  285
64839  132  64580  49080  16020  64097
64967  164  64593  50419  13233  61613
64824  169  64587  56469  16280  56636
64878  181  64569  63437  25006  57777
64861  149  64590  65434  28176  64180
64865  175  64583  64829  25916  2727
64871  180  64585  64109  24578  3088
64882  168  64584  2607  22796  63251
64855  163  64581  8362  22018  59495
64874  179  64591  9809  19554  59794
64883  171  64570  11737  18031  60568
64882  182  64583  12182  15936  36
64941  178  64568  12972  16053  3136
64871  179  64572  19463  16292  63171
64873  177  64582  23512  15002  61314
64889  182  64575  21921  15648  60249
64869  172  64580  18204  18398  59640
64880  173  64573  12100  25725  57802
64856  164  64573  5975  32760  55047
64884  187  64565  5953  32760  58103
64870  166  64579  8934  32760  56345
64879  171  64586  3577  32760  54862
64870  164  64588  60425  32760  57475
64872  176  64574  57070  31914  58078
64878  164  64581  58125  24953  59192
64873  171  64576  60957  19739  60027
64868  170  64573  61240  15846  62371
64887  165  64575  57909  12151  1025
64901  157  64588  52797  6890  6188
64949  148  64490  53437  2251  6377
64902  166  64550  50557  64208  1775
64866  174  64565  51089  1672  1684
64879  178  64583  49801  5030  3767
65262  270  64606  49557  7281  4351
64903  159  64576  50739  9821  2489
64939  252  64576  48773  13716  62464
64822  205  64566  51746  10943  61452
64857  189  64558  57968  17590  58959
64889  172  64574  62904  25517  62449
64886  165  64587  840  29198  2553
64879  159  64582  1474  27934  4428
64870  149  64592  1676  26686  64910
64877  169  64575  3671  25011  59365
64862  154  64599  6676  21384  58138
64881  170  64586  9008  18205  60609
64879  192  64589  9482  15356  64050
64816  158  64572  8448  12322  107
64860  136  64574  10503  10190  63926
64552  29  64566  12848  8516  61549
64884  172  64613  14385  12701  59002
64897  246  64586  14590  16063  57833
64897  173  64576  9483  24464  56771
64875  187  64571  2731  32757  56147
64881  163  64572  243  32760  55614
64878  173  64592  64641  32760  51389
64887  172  64585  64261  32760  52361
64890  169  64580  64889  32760  55806
64883  155  64585  64082  32760  58530
64864  161  64582  62339  32760  60888
64886  159  64582  62398  26216  61468
64878  169  64586  63494  18263  62506
64878  167  64582  62773  14274  261
64878  169  64585  59078  8875  3872
64867  153  64575  55694  5491  5791
64854  195  64585  52461  5270  2032
64877  165  64571  49112  4316  65507
64884  177  64585  50517  5110  63512
64891  185  64579  54174  8652  64309
64866  176  64572  53707  11499  64140
64865  164  64578  48883  10077  63351
65021  186  64587  48427  10319  64909
64832  158  64584  53792  13115  61154
64904  183  64579  56833  20056  61580
64882  188  64568  58369  24921  63374
64868  162  64583  59119  21970  61920
64880  176  64574  61532  18999  61551
64880  185  64577  62490  16313  62632
64875  163  64565  62240  14206  62603
64892  175  64568  62918  13120  63373
64872  171  64580  64392  12599  63748
64877  162  64592  3146  11987  63431
64891  165  64582  6537  11720  64076
64860  169  64569  7674  11817  64440
64845  146  64582  6656  13022  62030
64927  130  64558  5452  14742  61567
64824  229  64567  6808  17996  60816
64920  187  64582  6182  24072  57607
64895  188  64571  1846  28075  55188
64909  172  64587  908  30951  53998
64863  182  64581  1419  32670  51005
64877  174  64566  65450  32760  49569
64867  175  64581  64214  32760  51343
64877  172  64590  63873  32760  53263
64877  173  64586  65053  32760  57033
64873  168  64580  435  31620  60789
64868  168  64578  466  25777  59118
64883  173  64574  62958  19441  61340
64877  168  64580  59385  14875  64801
64898  173  64571  57897  11125  487
64870  180  64584  57160  10050  64833
64875  176  64577  54597  10811  367
64876  164  64581  53034  13368  1123
64901  167  64571  52583  13802  600
64877  159  64574  52413  17027  64160
