gx     gy    gz     ax    ay    az
64881  175  64577  2586  961  301
64876  174  64567  7565  2022  64652
64881  175  64574  16363  1029  59998
64877  164  64580  25780  1224  56221
64864  170  64588  31505  154  60170
64879  163  64581  29719  64357  4353
64881  157  64592  30578  61078  9571
64868  163  64575  32760  59271  11150
64884  166  64579  32760  59763  993
64870  167  64577  32760  61018  53360
64875  166  64592  32760  63539  52851
64882  175  64573  29221  65529  58998
64871  174  64573  19620  65232  63994
64866  173  64579  12635  65320  816
64870  164  64583  7599  383  1433
64886  169  64575  4378  823  390
64870  172  64571  2211  1135  276
64878  153  64586  620  1161  656
64872  167  64580  65442  1039  1491
64873  157  64582  865  1036  1378
64878  163  64574  1359  824  264
64882  174  64582  2315  474  65052
64882  174  64581  4093  65484  65048
64882  174  64571  7840  403  65165
64878  182  64572  16589  719  63004
64869  178  64579  31478  64817  58788
64873  173  64587  32760  62991  52249
64891  170  64565  32760  64098  50850
64877  175  64588  32760  65194  59705
64869  172  64577  32760  63291  62985
64880  163  64571  32760  60867  64840
64888  178  64576  32760  59581  406
64875  169  64584  24326  61450  65254
64880  175  64571  14426  63438  1293
64875  159  64581  5506  63913  2637
64888  169  64578  64754  64019  1694
64896  163  64575  61414  65199  63771
64883  174  64568  59735  65234  61494
64869  176  64583  57393  64937  366
64862  170  64568  57814  65205  4907
64886  170  64579  60455  12  3116
64886  164  64573  63063  552  62
64897  172  64579  64890  65081  64311
64872  178  64578  162  65187  64528
64871  165  64587  591  65115  64597
64882  165  64578  852  65233  64586
64887  178  64584  827  65030  64929
64876  169  64573  1107  65178  159
64872  169  64579  1722  227  76
64879  176  64572  4013  1017  636
64877  176  64574  8260  666  337
64887  171  64585  15481  953  64604
64881  186  64574  22642  2911  58828
64870  188  64588  30273  3372  56338
64880  166  64573  32760  64889  3493
64886  172  64566  32760  58745  16998
64884  170  64578  32760  59624  8863
64884  173  64588  32760  57  54462
64868  175  64594  32760  64226  58901
64861  173  64579  32760  63619  62849
64880  155  64572  30293  63995  60426
64873  180  64567  23592  64686  60472
64873  165  64583  15493  65001  61637
64878  180  64576  8087  65242  62949
64863  168  64579  2806  271  63916
64868  183  64578  65434  561  64957
64871  167  64577  64305  621  235
64874  177  64579  64155  588  767
64874  175  64585  64688  65494  819
64879  179  64578  65409  95  1236
64881  174  64583  447  1446  1479
64877  166  64579  1409  1646  1106
64874  169  64587  3599  1142  873
64853  177  64576  10363  795  63802
64868  160  64576  19672  524  61064
64872  168  64587  26137  63959  62240
64889  174  64575  32760  63323  64557
64868  174  64578  32760  63465  64107
64875  169  64568  32760  65502  63323
64877  175  64576  32760  1172  61670
64872  162  64576  32760  9  59655
64882  174  64581  32760  63285  61967
64880  163  64573  32760  62613  64943
64865  160  64578  27608  62934  2468
64880  172  64572  14825  62998  3987
64886  176  64578  4067  63141  4611
64870  177  64571  62460  64183  3688
64869  171  64579  58727  64590  64071
64878  164  64567  57451  65405  61679
64869  177  64582  57000  64455  63221
64872  158  64576  57905  64993  1720
64879  175  64573  60901  65409  4232
64866  178  64571  64001  760  2416
64878  179  64574  64928  1146  64485
64887  172  64575  64729  1141  63437
64879  176  64574  63867  1430  64512
64878  180  64568  64239  1479  65229
64881  186  64580  65280  1127  64282
64878  165  64586  158  65493  64859
64880  176  64578  984  64719  250
64881  163  64578  2475  64600  980
64874  177  64568  5488  64788  94
64880  182  64588  10645  65298  64914
64888  165  64579  18207  2036  60641
64874  173  64576  27149  3382  56755
64883  170  64582  28584  1851  61988
64882  175  64580  27936  65244  5249
64887  158  64589  30541  61044  16679
64883  152  64583  32760  58435  20873
64876  165  64581  32760  62240  7965
64874  176  64583  32760  714  56923
64871  167  64572  32760  65109  54976
64875  158  64576  26720  64660  61566
64864  165  64581  19406  64410  65485
64876  163  64572  12176  64039  1706
64885  173  64584  6006  63925  1789
64876  171  64586  3323  64854  93
64872  177  64579  1644  65038  63919
64875  164  64579  700  65220  63690
64869  155  64578  292  65515  64294
64874  163  64582  912  65485  64599
64883  172  64584  2000  747  64501
64876  164  64585  2564  921  65140
64870  174  64580  3852  1029  347
64866  179  64580  8716  330  1818
64873  160  64580  19837  64320  3084
64879  176  64577  32496  62804  63925
64866  183  64571  32760  60086  58330
64868  166  64575  32760  60572  742
64876  164  64576  32760  61553  5618
64873  186  64577  32760  62257  5675
64884  174  64578  32760  61845  63621
64889  173  64586  32760  60559  60275
64875  172  64575  28072  60463  62627
64892  168  64587  18129  62828  588
64881  162  64566  10634  65475  92
64891  165  64583  5483  850  64236
64875  171  64586  1646  65028  62602
64886  164  64581  64049  64099  62019
64879  177  64582  61371  63977  64720
64869  163  64583  60118  64953  2875
64878  167  64575  60911  353  4170
64893  185  64591  62511  786  2600
64876  171  64576  63313  704  750
64892  161  64579  64895  1009  64153
64872  176  64589  1054  1111  63635
64870  163  64583  2817  1411  63568
64891  185  64585  3014  878  63846
64871  171  64587  2505  301  65186
64877  170  64583  1784  99  749
64877  173  64591  2252  65219  348
64874  171  64581  5999  65149  65279
64880  168  64577  11957  65435  64818
64881  163  64573  18820  113  62695
64873  164  64579  25973  65511  60039
64872  168  64587  29345  64374  59511
64878  166  64592  28787  64381  1467
64875  174  64581  29961  61972  14739
64873  166  64582  31750  60098  19316
64860  169  64580  32760  62723  3692
64875  165  64589  32760  64109  62801
64866  160  64584  31043  65476  222
64875  176  64586  27341  1191  64420
64884  169  64589  21653  846  63679
64872  170  64581  14450  495  63673
64875  167  64577  8911  65240  64492
64867  184  64567  4702  65344  400
64865  172  64573  2411  292  1349
64868  174  64577  1437  569  1188
64878  177  64591  1926  576  65438
64886  168  64582  2884  594  64263
64864  166  64567  2740  1062  64125
64902  170  64581  1896  1257  65356
64875  172  64585  2156  1234  178
64877  174  64582  4676  1116  65491
64883  184  64566  9363  269  64988
64867  190  64570  17431  64927  79
64868  175  64573  26844  62889  65289
64866  168  64576  32760  61761  62119
64885  178  64575  32760  62585  64047
64887  171  64574  32760  59763  4084
64874  162  64574  32760  58424  64147
64882  168  64584  32760  59114  57358
64882  179  64578  32760  62213  59996
64871  156  64574  32760  537  64252
64880  168  64584  25849  1816  1713
64869  178  64573  17921  1841  3053
64882  175  64577  9966  374  3941
64877  173  64588  4070  194  3625
64876  160  64574  65250  64809  1517
64879  168  64584  62811  65249  64666
64875  167  64579  60735  217  64976
64869  160  64573  59723  1104  1407
64868  180  64580  58878  811  3500
64873  184  64588  60725  679  2635
64883  170  64576  63650  548  64456
64872  167  64586  65259  384  62417
64870  174  64570  719  700  63025
64881  172  64571  2474  1005  64564
64876  171  64571  3811  919  64776
64873  169  64580  4422  321  64559
64870  162  64579  3950  593  65050
64862  176  64580  3531  800  64879
64883  166  64568  4060  783  64213
64879  165  64571  7525  208  63623
64868  174  64580  12723  849  63185
64870  170  64568  20252  1674  64616
64873  171  64572  27048  397  63035
64862  184  64575  28891  353  733
64868  165  64581  29943  64207  10846
64875  169  64581  31250  62494  19599
64878  166  64579  32760  64852  6893
64877  174  64583  32760  430  61433
64872  173  64573  32760  64927  63998
64878  158  64576  32462  65251  62732
64881  176  64575  24979  767  64635
64889  178  64566  17456  1614  1867
64872  182  64567  11235  2579  1366
64872  169  64587  6662  2224  366
64890  172  64584  2657  908  65460
64871  168  64576  65383  65368  233
64893  156  64574  65024  65259  248
64864  162  64581  409  65209  64194
64889  160  64590  1772  65048  62977
64889  176  64581  2473  64966  62954
64862  181  64573  2842  65456  63962
64873  172  64572  5011  65468  65093
64867  170  64571  11103  133  65095
64861  173  64594  20689  297  63275
64878  169  64574  29570  64885  62533
64882  174  64578  32760  62617  63060
64862  177  64585  32760  60212  64490
64861  162  64572  32760  59046  4355
64893  178  64584  32760  59955  4410
64881  174  64573  32760  62004  63050
64878  162  64565  32760  63374  60688
64868  176  64575  31505  64428  63154
64884  170  64584  19752  65512  65438
64881  177  64572  9941  1568  1274
64872  167  64591  3943  1199  65111
64874  163  64572  1236  394  61930
64881  188  64574  64575  13  60607
64869  165  64581  62807  65176  61735
64858  162  64576  61609  64298  64919
64872  170  64584  60419  63880  3054
64872  174  64581  61511  64923  4112
64863  177  64578  63398  1433  2686
64867  159  64572  64327  1129  916
64873  156  64577  64888  759  27
64881  172  64583  65224  472  65040
64883  172  64573  64763  19  65284
64894  178  64579  64144  190  140
64883  166  64585  64593  65453  65153
64867  168  64571  1516  65301  64591
64884  171  64584  6696  42  64178
64864  162  64569  13875  551  62482
64876  183  64587  21625  2128  62576
64879  168  64592  27792  3044  62353
64879  179  64579  28345  2134  2963
64859  155  64591  32655  63448  20439
64874  173  64582  32760  59741  16115
64877  161  64582  32760  63341  57382
64857  165  64576  32760  63524  59646
64888  169  64580  32760  67  875
64878  161  64579  26438  505  64716
64882  174  64576  18046  217  1493
64883  168  64586  11356  328  1351
64867  174  64578  6984  722  64501
64893  176  64585  3648  776  64160
64878  170  64582  959  693  65012
64874  181  64582  65521  659  150
64888  160  64585  925  718  64931
64875  168  64584  1709  681  63781
64876  168  64571  2072  597  65239
64883  177  64568  2188  425  1063
64872  169  64567  4211  259  1474
64866  180  64587  10299  53  64750
64863  165  64574  20259  65312  62134
64879  170  64579  28746  63767  64534
64867  167  64588  32760  62057  1402
64865  178  64580  32760  60089  58674
64885  167  64579  32760  60066  52592
64869  167  64584  32760  62893  54661
64898  159  64582  32760  64631  57609
64878  179  64576  32760  63703  61949
64887  163  64579  27590  63868  1873
64877  173  64576  17660  64440  4807
64875  170  64571  8433  64015  4094
64875  173  64589  2249  64001  1163
64880  179  64567  64001  64912  63513
64879  172  64582  61099  597  60890
64869  166  64572  59584  1046  61280
64887  166  64577  59577  803  64374
64883  168  64584  60605  168  1099
64879  162  64586  61806  65181  2457
64877  161  64574  63054  42  2308
64880  166  64581  63974  1060  1041
64864  168  64587  64175  792  65397
64864  170  64583  64621  769  65094
64877  177  64581  13  1223  64984
64856  176  64585  684  891  64939
64873  172  64572  1256  65359  65036
64878  172  64577  2937  65405  65381
64895  158  64577  5564  164  64677
64862  168  64572  9856  55  64482
64869  170  64573  15695  64911  62651
64880  168  64575  20699  2295  59485
64875  171  64578  25938  2975  60291
64878  162  64577  27844  65169  2501
64864  165  64597  30962  61162  10969
64875  170  64583  32760  58917  15060
64884  183  64570  32760  61321  4882
64862  178  64589  32760  164  59075
64880  174  64582  32760  493  58361
64870  183  64579  29676  65034  61597
64885  180  64582  24068  64635  62560
64883  168  64590  19382  65449  62908
64876  166  64580  13630  638  63399
64873  175  64574  8231  1029  64751
64874  156  64573  3473  925  680
64876  170  64568  211  784  1194
64891  173  64578  63512  333  1763
64873  164  64588  62495  472  2633
64881  168  64575  63107  899  2648
64880  160  64590  516  834  3449
64888  171  64576  5927  451  3005
64871  174  64585  17082  749  64493
64857  164  64571  31397  737  59285
64873  159  64589  32760  65167  56561
64876  168  64579  32760  64138  61295
64866  177  64580  32760  63581  2544
64867  184  64573  32760  63452  8781
64871  160  64589  32760  62983  3622
64864  174  64583  32760  62838  2144
64869  167  64582  25736  64040  2965
64867  174  64586  16391  65096  4789
64868  174  64574  7136  65288  5683
64864  169  64575  1510  64166  3633
64875  178  64575  63731  63528  64785
64879  172  64573  62552  63540  60937
64880  180  64569  61563  64087  61009
64876  186  64585  61440  61  64778
64870  174  64589  61038  688  3075
64880  178  64580  62341  1186  3555
64879  177  64566  63873  1247  1261
64874  169  64573  64953  827  64043
64876  172  64573  65313  290  63816
64870  161  64577  65187  200  64987
64872  169  64577  426  519  65444
64877  183  64572  2971  827  63925
64875  178  64572  4641  637  64474
64879  175  64575  6650  746  65418
64880  173  64577  8860  675  65363
64876  187  64571  12011  470  1157
64881  172  64577  17316  1189  64292
64871  175  64568  24576  2905  61285
64892  172  64558  28086  2341  61249
64876  170  64582  29002  65252  4145
64869  164  64572  30327  58999  18956
64876  182  64578  32329  59317  16275
64869  170  64577  32760  1877  61626
64886  161  64578  32760  2551  55441
64890  167  64576  31719  2014  59509
64859  165  64577  24627  289  61931
64872  175  64574  16934  64244  63904
64890  168  64585  11981  64058  63518
64880  167  64585  7358  64293  63373
64883  178  64585  3919  64171  64422
64886  161  64584  1868  64471  376
64863  173  64584  2135  64755  739
64872  165  64581  2809  64880  67
64879  163  64581  2273  18  1171
64874  176  64568  1602  451  1765
64879  160  64581  3441  768  2475
64870  170  64580  7633  65279  1012
64879  167  64584  13621  63807  1158
64878  172  64583  20465  64391  961
64889  182  64589  26455  64469  241
64873  179  64585  32760  61596  1913
64874  173  64590  32760  58537  1092
64877  178  64584  32760  57188  64473
64872  161  64581  32760  57626  62206
64875  174  64577  32760  60057  60090
64890  180  64581  32760  63993  61047
64872  181  64573  31207  1103  64626
64873  175  64575  22873  1095  3070
64874  182  64592  13686  175  3176
64874  179  64582  7972  79  3857
64878  167  64580  2586  64774  1349
64879  165  64579  64701  64871  62866
64880  169  64576  63360  64996  60070
64880  157  64586  63652  64647  60618
64869  162  64574  63415  64087  63805
64875  184  64583  63132  64675  1417
64869  167  64590  63055  65417  2545
64870  170  64587  62532  199  2935
64860  167  64586  61945  122  3273
64889  155  64599  62291  65221  3174
64863  162  64583  64070  65118  979
64876  168  64566  666  65473  64682
64882  165  64580  2173  692  64665
64872  175  64579  3036  758  452
64883  158  64590  4981  9  200
64874  180  64583  7901  64169  64508
64893  165  64585  14705  64817  62703
64883  169  64577  23748  2658  60162
64877  166  64573  27909  3860  59174
64880  172  64585  27829  5732  63385
64876  182  64578  28630  2869  6735
64875  160  64585  30969  60355  25767
64884  160  64581  31776  62416  24410
64870  176  64566  32760  5047  60646
64868  177  64571  32751  3016  60509
64865  174  64579  26380  391  4717
64882  169  64573  24704  614  416
64874  179  64575  18234  439  65120
64871  167  64591  11843  1348  65478
64888  162  64580  7188  922  64260
64881  167  64568  3648  429  64145
64881  162  64578  795  174  66
64874  166  64575  64789  72  1439
64879  171  64588  101  65517  1290
64877  165  64561  1133  1  65367
64884  178  64579  1195  232  64896
64882  163  64574  1800  399  64967
64884  181  64573  3199  406  65037
64886  176  64577  5888  65139  63538
64885  173  64579  10447  64200  60973
64874  167  64581  21046  63169  62666
64887  165  64585  32529  59988  63904
64884  168  64583  32760  56388  58939
64883  177  64570  32760  55018  60709
64890  165  64582  32760  56450  59848
64880  161  64591  32760  58099  61631
64864  167  64570  32760  60820  155
64879  166  64576  32760  64371  1402
64871  165  64578  32760  1264  89
64872  165  64577  25280  1860  64132
64868  167  64585  14598  977  64656
64867  164  64584  4448  794  63800
64877  165  64574  62915  1141  62659
64879  158  64580  58083  640  61888
64869  166  64575  56201  767  62892
64884  163  64577  55383  65036  427
64881  172  64579  55940  63689  3177
64891  163  64570  57995  63155  3825
64885  186  64569  60073  64096  1500
64869  174  64576  61230  63879  64497
64876  174  64566  62142  63765  63950
64874  170  64575  63149  64341  64334
64867  166  64577  64227  65373  64942
64880  166  64584  112  951  65002
64878  176  64568  1221  895  65313
64884  181  64572  2955  437  64949
64864  171  64572  4617  65372  64469
64877  181  64575  8458  385  64618
64873  168  64573  14542  1507  63730
64878  176  64577  21041  1865  64134
64867  164  64573  26824  1321  65314
64879  160  64586  29696  64531  1846
64892  181  64580  31976  62462  7725
64880  168  64570  32760  59916  11239
64883  171  64571  32760  59757  8039
64883  158  64575  32760  62275  54965
64873  164  64575  32760  63791  50015
64891  162  64571  31179  787  55610
64877  165  64577  20170  1144  60300
64875  158  64573  11364  924  61733
64871  172  64570  5787  65378  62099
64859  165  64571  3076  64788  62565
64873  166  64575  1513  64286  63117
64887  158  64579  400  63788  63863
64877  168  64580  322  64154  65388
64877  174  64587  65523  63673  2219
64881  164  64566  1435  64308  4688
64884  177  64577  4301  65308  6794
64880  161  64579  9561  64496  8529
64872  177  64577  16583  61997  5997
64888  168  64588  27561  62458  63299
64880  171  64562  32760  61477  58569
64876  173  64574  32760  56851  62717
64891  175  64586  32760  55400  60243
64875  171  64577  32760  61038  60054
64870  174  64588  32760  62874  65124
64884  170  64582  32194  65492  63778
64881  179  64583  25775  65021  62929
64887  177  64575  18442  64309  63746
64891  169  64590  10730  64068  70
64876  174  64579  5554  64780  65489
64889  174  64583  2525  64972  63169
64874  166  64587  123  65068  61297
64874  168  64576  60  736  61275
64888  164  64583  63605  65487  64312
64872  175  64588  62892  65284  2069
64878  167  64585  63265  65286  3860
64871  179  64585  63848  411  4016
64875  165  64584  64139  818  3357
64879  178  64576  63978  674  2253
64871  174  64574  64983  934  343
64888  167  64576  390  974  65439
64884  171  64578  1129  911  65499
64880  167  64582  2305  392  747
64878  169  64571  4239  65141  65517
64876  172  64590  8470  64650  64443
64874  169  64587  15598  64580  61312
64863  175  64579  22980  65250  58039
64864  164  64592  27110  15  57923
64877  159  64567  25870  65087  63931
64872  164  64579  26600  62407  10039
64872  173  64575  30947  57946  22205
64885  170  64571  32760  59289  9007
64872  159  64571  32760  63161  55363
64879  177  64579  32760  61985  55198
64878  171  64572  26791  63629  61582
64887  164  64582  20427  64777  63632
64868  176  64571  15033  65307  64140
64871  170  64572  11012  65501  63716
64877  176  64574  7803  65314  63378
64870  179  64573  4902  65346  64436
64864  163  64578  2574  167  65148
64880  183  64576  3239  738  65017
64872  171  64574  4156  953  63144
64888  165  64577  3520  1187  63828
64885  181  64574  2703  1479  65496
64881  179  64570  3234  1546  10
64870  172  64581  5737  1460  64383
64879  173  64578  11143  1086  62470
64895  173  64580  19978  1858  61269
64874  160  64578  28089  350  61769
64871  171  64576  32760  62903  59726
64873  171  64566  32760  63978  57444
64873  167  64567  32760  1977  58647
64888  166  64567  32760  576  61000
64880  160  64573  32760  62862  59548
64878  167  64573  32760  62638  56891
64878  180  64574  32760  63073  61375
64865  175  64568  27963  63652  846
64878  171  64581  18643  64356  3504
64872  158  64583  9107  64129  4177
64883  163  64571  2121  64451  2293
64883  169  64585  62727  64536  65461
64869  165  64586  60677  64573  62912
64875  174  64578  59862  65129  62077
64872  173  64581  59353  19  64346
64869  159  64577  59116  60  2561
64880  179  64579  59835  315  4550
64871  169  64579  61994  144  4245
64885  167  64577  63975  65126  2417
64876  184  64583  65289  64240  178
64878  183  64573  407  63784  64281
64887  167  64583  1249  64667  63366
64874  168  64585  1564  374  64077
64876  166  64587  1711  1488  64934
64860  157  64579  1872  1513  625
64890  173  64575  2816  1018  458
64876  165  64576  4359  378  916
64883  167  64583  8529  65126  2736
64878  163  64582  14542  64852  226
64882  181  64576  22711  58  60455
64869  173  64569  31504  65020  57764
64860  174  64581  32760  62797  1189
64875  184  64573  32760  61418  10716
64876  171  64584  32760  62724  12702
64872  160  64578  32760  65143  64909
64860  162  64568  32760  562  55274
64875  180  64577  31085  192  58769
64868  168  64581  22534  64811  61983
64878  173  64566  16272  64597  62386
64889  172  64584  11140  64869  63264
64885  178  64566  6609  64743  64556
64888  171  64579  3462  65063  65463
64880  165  64572  2140  182  308
64886  169  64565  2705  596  64858
64868  162  64573  4093  783  63673
64877  159  64583  4053  970  63911
64889  178  64582  4977  521  64933
64889  161  64590  9240  64823  64033
64861  164  64575  16822  64392  62963
64883  162  64579  25224  337  59014
64879  175  64570  30145  65144  56402
64877  165  64569  32760  62343  61803
64876  169  64580  32760  59930  63109
64877  175  64580  32760  61501  57002
64867  161  64568  32760  62919  58524
64873  167  64582  32760  63730  60990
64887  181  64577  32760  63840  63453
64890  174  64582  26094  63471  1712
64883  171  64588  19482  63495  3247
64885  174  64576  11636  64005  3881
64873  189  64574  6314  64846  2648
64863  178  64580  2014  64805  135
64876  170  64571  64507  64998  65168
64874  183  64575  62624  64642  1664
64887  191  64588  61804  65458  2177
64859  179  64574  61051  65516  3531
64867  170  64580  61498  65023  3973
64878  173  64573  63262  64638  1650
64876  184  64572  64320  64960  65341
64879  174  64578  64725  64891  64195
64882  166  64587  64608  65174  63914
64876  178  64579  64604  185  64400
64881  159  64571  65118  1097  64909
64875  167  64582  362  1426  65362
64880  165  64585  1942  1175  64709
64889  161  64580  4924  947  63565
64881  182  64583  9470  2639  61775
64876  161  64570  14719  3896  63080
64870  169  64565  17912  3088  61545
64866  154  64575  21643  3147  62937
64921  153  64579  24568  609  3427
64872  158  64578  28398  60854  11686
64870  165  64584  31732  57189  14882
64864  166  64577  31912  59100  4973
64870  156  64573  32760  63013  59676
64885  188  64567  32760  64726  56184
64879  159  64578  28567  64149  61313
64877  170  64585  22482  63863  63017
64871  170  64567  16594  64676  64005
64873  171  64577  11542  82  63506
64874  166  64574  8197  64  62409
64879  176  64565  6171  65387  62738
64871  172  64576  4394  65190  63921
64877  178  64572  4152  65145  64956
64864  180  64569  5067  27  64630
64882  164  64566  6044  1259  65108
64877  179  64576  8059  1780  64439
64872  167  64575  12403  1934  65052
64883  162  64579  19111  1041  62526
64878  165  64576  26984  1173  57934
64880  165  64575  32295  458  58340
64868  172  64584  32722  64926  63924
64881  173  64572  32760  63954  2290
64874  167  64577  32760  63518  798
64894  182  64574  32760  63424  62336
64879  163  64572  32760  62553  64008
64883  163  64582  31846  61570  3446
64873  168  64574  27349  62144  4828
64875  174  64575  22941  63385  4803
64871  172  64574  16787  63752  4215
64890  180  64583  8869  63927  3607
64884  173  64573  3123  64269  629
64887  160  64573  65185  65465  64264
64867  170  64578  63963  1505  62917
64868  171  64576  63220  2535  62945
64887  168  64582  62299  1844  65505
64893  178  64580  62949  135  2767
64889  170  64570  64424  64593  4577
64873  170  64582  65236  324  3895
64877  161  64585  163  567  1818
64869  168  64587  289  784  437
64872  168  64594  667  979  164
64885  170  64590  425  687  65357
64872  176  64585  376  502  64860
64879  171  64585  1254  435  63784
64882  167  64590  1986  425  63765
64881  170  64588  3646  223  65053
64875  181  64580  5761  65366  1511
64879  170  64576  10383  65102  565
64879  177  64573  18399  971  62083
64880  172  64586  23474  248  61238
64876  171  64584  24141  63752  64345
64864  169  64575  26092  62487  6007
64867  168  64580  30385  59386  14662
64862  172  64579  32760  58928  12836
64876  181  64575  32760  61504  62790
64866  168  64584  32760  60171  53158
64886  165  64569  31035  61060  58995
64885  174  64579  22905  63446  62927
64880  162  64573  18119  64690  64159
64888  161  64571  14237  65408  63656
64878  152  64571  11191  306  63898
64872  175  64578  7690  59  407
64877  170  64573  4512  65442  1638
64870  160  64584  3889  65417  503
64884  158  64576  3757  65302  64226
64877  164  64584  3435  71  64030
64864  168  64569  3349  121  64771
64870  178  64583  4190  65409  64396
64881  169  64585  7581  92  63704
64890  157  64574  11817  830  60453
64855  172  64579  17325  1370  57701
64873  152  64581  21811  65170  61095
64882  169  64586  25729  64171  65255
64869  181  64569  32481  63419  63365
64854  179  64576  32760  61741  59440
64894  158  64580  32760  58074  65163
64875  175  64577  32760  56571  3902
64875  172  64584  32760  60012  445
64882  172  64591  32760  63414  65526
64889  181  64579  32760  65187  3909
64868  179  64576  24645  141  5227
64877  172  64571  16427  65020  4347
64876  175  64568  12397  64639  65263
64869  187  64576  7351  64936  61589
64879  179  64577  1815  65481  61935
64866  177  64582  62450  65029  62319
64872  171  64574  58994  63399  65405
64866  166  64571  56968  63067  3084
64872  175  64564  56973  63667  4761
64886  178  64571  59231  64723  4154
64875  181  64574  61735  64842  1034
64876  171  64584  63319  64702  63818
64873  191  64574  64052  65271  62729
64879  168  64585  63547  266  63325
64875  174  64572  63212  818  64655
64873  177  64582  63835  925  235
64876  184  64572  65333  954  319
64878  163  64571  2158  903  773
64873  164  64577  5724  504  2312
64880  171  64581  11718  65395  1178
64891  162  64572  17734  853  63454
64879  168  64572  22778  1203  61475
64876  170  64574  23926  64942  1002
64883  171  64583  25008  62801  8782
64874  164  64584  27324  61633  18347
64890  175  64586  31104  62997  17423
64861  164  64565  32652  64488  1162
64863  165  64573  30597  64846  58857
64868  165  64574  24201  1061  60947
64865  174  64581  17069  2170  64948
64878  173  64572  11750  2616  3205
64867  173  64566  9884  2326  4852
64890  161  64581  10641  1691  1665
64865  167  64583  10653  756  64712
64863  164  64573  8159  364  186
64883  175  64578  6634  387  1110
64866  179  64579  9439  333  142
64876  168  64577  13676  1754  59557
64874  174  64579  15563  1722  60058
64880  173  64572  16151  1301  62887
64870  183  64577  17630  1337  62953
64878  163  64573  22277  2124  61494
64876  170  64568  28233  1823  60216
64879  172  64570  32760  971  57399
64884  182  64573  32760  64843  55092
64897  171  64577  32760  64933  55263
64890  171  64570  32760  843  56141
64857  170  64577  32760  859  57198
64882  169  64573  32760  64840  59548
64875  165  64576  31508  64221  61457
64889  166  64568  24236  64404  63588
64871  174  64580  16943  64606  64645
64863  166  64572  10941  64284  63394
64880  158  64587  5312  64824  62010
64882  171  64579  64763  251  63064
64877  160  64582  60224  605  65334
64879  179  64584  58155  60  1728
64871  167  64572  57658  64685  4034
64875  168  64574  59106  64816  5529
64874  162  64568  61648  52  3666
64881  176  64579  64255  703  196
64869  168  64571  64762  1279  64036
64866  171  64585  64530  1496  64509
64882  174  64578  64044  1089  502
64877  180  64583  63456  787  979
64880  175  64578  62501  65297  1372
64875  173  64580  61695  64997  1573
64876  167  64583  61699  64756  1750
64868  170  64570  64215  64317  1738
64865  172  64572  3725  64174  1399
64883  175  64582  10052  64076  65146
64874  156  64592  17548  64479  61741
64858  162  64577  23056  64972  62277
64878  169  64579  25247  63640  3136
64883  172  64580  28294  60532  13415
64870  165  64569  30384  57218  23410
64866  173  64569  32353  61087  13688
64870  168  64564  32760  63878  41
64876  175  64568  32760  63647  65131
64883  162  64573  30042  64196  3823
64871  169  64569  27923  64200  2803
64882  172  64583  24656  64200  1115
64876  165  64578  20118  64808  64787
64885  175  64573  14779  64312  65029
64886  161  64583  11129  64072  65370
64886  182  64565  9932  63771  64772
64888  170  64578  9664  64164  62780
64889  173  64577  8388  64755  63026
64866  170  64576  6647  65174  64837
64864  169  64577  5078  64950  1125
64883  166  64581  4441  64419  2281
64882  164  64564  5605  64517  1151
64885  171  64574  7099  64863  65010
64883  160  64564  6983  65210  64739
64880  161  64581  7088  65172  64815
64878  165  64572  9122  113  64018
64877  163  64584  12846  275  63021
64875  165  64577  17496  169  63927
64862  176  64571  23193  64700  64109
64880  172  64571  32534  63346  61600
64876  173  64572  32760  61314  60176
64884  176  64578  32760  61075  57175
64871  157  64583  32760  61703  52910
64870  174  64579  32760  63945  50991
64866  167  64574  32760  65451  54798
64873  168  64579  32760  241  59953
64862  180  64568  30292  235  62374
64881  179  64570  23236  315  62906
64867  182  64573  16232  449  62557
64873  174  64584  9767  1197  62703
64868  176  64578  4487  734  63091
64870  161  64577  65306  65294  62659
64870  165  64581  61285  64591  62504
64877  179  64572  59236  64715  64475
64886  173  64577  57529  64809  1722
64891  180  64576  57059  64909  4185
64872  174  64568  58449  65221  4552
64889  170  64573  59758  65080  3450
64878  158  64568  60830  64647  2269
64883  158  64576  61867  64926  583
64873  165  64584  63284  65406  64893
64892  170  64579  64541  744  64705
64878  173  64585  65223  1305  64924
64879  160  64583  506  1662  548
64881  169  64578  1257  1369  1339
64881  164  64579  3353  1170  2185
64882  159  64559  6724  64494  1689
64882  167  64579  11443  64252  1856
64877  165  64582  17440  2408  65191
64894  161  64579  21416  4284  265
64876  166  64584  21996  1097  6828
64886  169  64582  23824  61893  13599
64878  174  64575  25439  56101  18709
64852  160  64571  32760  9475  25623
64883  150  64579  30318  5829  2701
64883  176  64583  28847  6025  1571
64879  175  64578  25263  2871  2509
64874  172  64573  23766  1775  1735
64870  169  64593  22846  4503  2527
64860  173  64580  21632  5492  3255
64874  168  64572  18049  3768  1936
64875  179  64580  14391  2216  2765
64859  171  64570  12532  3487  5335
64852  175  64591  10287  4335  8965
64893  162  64573  11087  5138  7589
64901  159  64594  11266  4442  3446
64884  182  64579  11189  3119  4853
64868  167  64578  11054  1694  5490
64866  170  64587  11094  1762  8751
64882  169  64570  11304  3542  10576
64871  167  64583  12199  4989  10569
64875  180  64586  12567  5974  8700
64867  180  64583  12635  4029  7048
