gx     gy    gz     ax    ay    az
64887  168  64571  56078  16377  61617
64884  176  64586  56193  15979  62539
64871  169  64585  57445  15134  61916
64888  156  64584  58428  14536  62023
64886  175  64580  56682  15891  62212
64872  169  64575  56696  19673  59789
64880  166  64578  56357  24729  57927
64897  163  64577  56988  27508  61856
64851  162  64575  58648  28139  64788
64861  176  64581  61013  26464  65351
64885  189  64590  63547  23580  64706
64871  161  64594  63311  20839  62952
64885  167  64589  62252  18790  61611
64873  166  64586  62171  18876  61556
64846  158  64588  63355  18597  63490
64874  179  64577  62916  18052  64015
64880  178  64578  62571  18113  63428
64881  168  64583  62850  18058  63282
64866  163  64581  62078  17016  61738
64885  172  64578  62403  16514  60567
64878  164  64581  62229  16185  59736
64877  175  64578  62355  15467  59502
64889  174  64587  62844  14573  59107
64865  173  64578  62768  13866  58664
64877  163  64581  62647  13648  57893
64873  168  64590  62164  13775  56854
64865  175  64577  61110  15263  55676
64864  182  64587  60970  15752  54357
64879  168  64586  59856  16386  52986
64880  170  64578  59101  18675  50617
64869  162  64583  58470  22218  47427
64882  164  64580  57983  22365  47136
64878  180  64586  57698  21375  48358
64859  166  64592  58724  20824  47874
64874  170  64589  60331  20613  47554
64889  174  64577  58753  22831  51317
64903  171  64593  57058  23147  50441
64891  168  64588  56238  22425  49446
64885  168  64579  55880  21247  48942
64876  179  64585  56652  20329  49748
64880  169  64574  56847  19360  52115
64885  178  64571  57060  18907  53987
64880  170  64585  56648  18457  55594
64877  162  64577  56562  17406  56219
64873  164  64559  56348  15606  55948
64874  170  64584  56407  13846  55685
64868  166  64579  55974  13458  57425
64875  165  64570  55581  12863  59740
64872  160  64571  54896  14765  59716
64882  160  64576  54588  15623  60093
64876  166  64567  53154  14684  61923
64874  178  64575  52792  14574  61828
64883  176  64582  52973  15707  60648
64870  175  64585  53143  18069  60167
64867  169  64570  52806  20516  60162
64884  182  64572  52856  19392  59856
64866  162  64576  53703  16974  59027
64879  168  64576  55581  15404  59738
64881  173  64566  57107  16686  61323
64883  173  64565  58586  18839  61417
64872  171  64575  58847  20244  62421
64876  160  64578  58799  20382  63487
64888  164  64579  58978  19771  64088
64872  163  64572  58304  19161  62918
64885  167  64580  59781  18763  60947
64864  170  64582  62515  18068  61232
64888  177  64578  62949  17000  62702
64873  171  64563  62467  16810  62755
64873  177  64576  62613  16659  63264
64878  165  64571  63204  16396  63101
64886  176  64583  64009  16009  62822
64879  168  64581  64892  16889  63399
64872  156  64570  64483  17602  63365
64874  177  64568  64060  18646  61611
64886  161  64580  63594  19494  58640
64878  154  64587  63699  18472  56290
64886  166  64587  64391  16748  55595
64881  168  64586  65074  16666  56373
64877  171  64589  64648  19818  55975
64871  164  64583  61972  23573  54425
64864  162  64567  60436  23617  54318
64861  164  64592  59504  21688  54456
64891  169  64584  58904  21192  53781
64866  161  64582  57965  21795  53792
64883  171  64582  57427  23231  53845
64873  174  64585  57483  23179  54787
64870  167  64572  57698  21889  55872
64875  176  64592  58058  20476  55907
64866  172  64586  59080  20130  54918
64885  174  64591  59021  20987  54065
64880  173  64605  58598  20441  55349
64880  177  64586  57587  18799  56584
64873  159  64584  56757  16929  56859
64875  182  64582  55913  14354  57351
64885  172  64587  55364  11701  59987
64888  177  64584  54767  9941  61582
64873  176  64576  53897  9703  62008
64869  168  64567  53418  10727  61476
64871  178  64579  53024  12058  61088
64876  166  64586  52828  12759  61260
64893  167  64579  52247  13499  61653
64878  173  64596  52173  15109  61550
64869  168  64586  52971  17923  62284
64860  162  64588  51908  19872  63125
64882  173  64585  52401  17895  62900
64876  168  64596  53544  17256  62075
64875  165  64582  55745  16462  61593
64880  168  64588  57194  16943  61465
64884  168  64586  57764  18234  61588
64889  166  64574  57232  20084  61809
64878  181  64581  56770  21655  62749
64886  176  64576  57164  23201  62757
64858  164  64591  58355  22783  61442
64893  176  64578  60813  21989  59741
64876  155  64592  62031  20343  59771
64871  161  64588  62245  18714  59660
64875  160  64575  62377  17673  60855
64878  179  64591  63000  17240  60516
64880  168  64585  63593  16921  60179
64863  174  64590  128  16436  60267
64885  165  64584  377  15944  61424
64885  167  64585  65242  15707  62507
64866  170  64577  64406  16240  61044
64881  173  64575  64487  16969  59264
64881  169  64581  64563  17684  58052
64894  161  64591  63902  18817  58365
64885  163  64577  63048  19693  58812
64888  179  64585  62799  20343  59180
64871  181  64586  62810  21210  58031
64891  174  64591  61968  23214  55341
64875  185  64586  60265  24945  54716
64884  171  64591  59193  24725  55160
64879  172  64587  58557  23899  56081
64884  172  64593  58605  22787  57693
64883  173  64585  57859  22146  57707
64888  178  64584  56415  22266  57285
64874  167  64594  56642  23060  57398
64875  180  64588  55511  22746  58603
64889  163  64593  55492  22147  59449
64873  179  64585  55300  21256  59355
64886  189  64579  55857  19730  59469
64879  168  64578  56461  18006  59710
64874  173  64585  56836  16245  59750
64868  157  64581  57557  14714  60246
64865  176  64574  57557  13332  60924
64871  168  64575  57941  11966  60865
64883  178  64591  58058  11052  60851
64874  161  64585  57975  10601  61182
64864  175  64582  57646  10697  61638
64875  157  64583  57179  10760  61704
64887  171  64570  56489  11052  60829
64861  174  64579  55946  11311  60813
64873  162  64576  55156  12208  60630
64895  168  64585  54499  13406  60700
64877  173  64576  53856  15294  60334
64893  183  64584  54863  16816  60006
64882  166  64580  55407  18198  60211
64864  169  64580  54252  21269  60108
64878  170  64576  53534  20982  61129
64874  174  64570  53857  20512  60655
64869  167  64568  55264  20554  59471
64879  177  64567  57189  20176  59390
64870  169  64577  58558  19682  59571
64870  179  64566  58794  19790  59591
64883  175  64576  58546  19503  59514
64869  166  64576  58664  18517  60152
64878  174  64580  60031  18309  60082
64882  165  64573  61173  17807  61282
64873  181  64573  61672  16936  62012
64867  173  64583  61802  16553  62591
64881  166  64587  62350  16340  62024
64870  169  64579  62984  15835  61114
64866  174  64582  63537  16355  62176
64880  169  64564  63200  15502  61867
64884  176  64587  64124  15429  60792
64882  177  64585  63403  16521  59691
64880  164  64583  62546  16555  60262
64874  168  64585  62623  16894  61681
64869  175  64586  62602  17716  61422
64892  181  64586  62038  18602  62453
64892  177  64577  61698  19751  62826
64863  171  64579  62328  19608  62405
64879  168  64583  62501  19369  61661
64881  161  64576  61922  19214  61297
64879  169  64578  61435  20069  60744
64876  162  64581  60086  22891  61521
64866  177  64583  58382  25197  61239
64878  174  64584  57279  25939  58142
64887  165  64578  55734  27195  54939
64880  172  64577  54491  28120  54326
64886  179  64578  56391  24029  55937
64874  163  64568  58868  21695  56525
64862  166  64573  57869  22587  57628
64868  168  64580  56021  22518  57857
64867  160  64586  55087  20874  57234
64867  155  64580  56073  18757  57357
64876  164  64593  56858  17097  57278
64868  174  64575  58063  16055  57927
64878  184  64576  58680  15969  59202
64873  163  64580  58454  15925  60552
64873  168  64584  58897  15456  60764
64867  176  64579  60201  14448  60609
64874  178  64582  60547  13264  60396
64886  179  64576  60582  12279  59477
64872  170  64586  60392  11258  59153
64877  171  64581  59974  10112  59013
64884  170  64567  59754  8972  59559
64886  159  64579  59204  8322  60230
64889  181  64573  58793  8134  61977
64875  174  64581  58868  8486  63056
64866  164  64579  58396  8862  63926
64896  167  64580  58138  9574  63098
64868  169  64588  57380  12236  63471
64885  174  64570  56659  14698  64764
64872  166  64582  56763  17251  375
64872  170  64577  56872  19563  65359
64887  177  64584  56972  21144  64794
64882  173  64587  56412  22228  63185
64885  168  64591  54752  24756  61624
64864  172  64581  53942  26105  60670
64871  177  64582  54466  26821  58749
64871  170  64587  55833  27333  56819
64894  175  64566  57064  27104  56123
64861  154  64582  58112  26210  58180
64871  166  64583  59015  24200  60264
64870  168  64594  61095  22659  58795
64869  175  64583  62338  21251  57445
64884  165  64589  62748  19487  57774
64850  166  64575  61993  18202  59535
64893  170  64575  61533  17623  60176
64886  164  64579  62622  16926  60334
64880  166  64596  63894  16560  60845
64884  176  64578  64233  15125  61840
64880  159  64592  63497  14860  63213
64864  165  64578  63269  14829  63351
64871  177  64581  64967  14779  63589
64880  177  64579  929  14526  65417
64882  157  64579  678  14704  3157
64864  171  64584  455  15676  1918
64874  166  64590  65455  15860  63263
64860  165  64581  64923  15777  60280
64883  177  64579  63838  15762  58382
64882  177  64575  63151  17084  56944
64876  174  64587  63154  18374  59190
64882  170  64569  63207  19554  60477
64872  171  64581  62809  20724  60427
64878  174  64574  60931  22887  57437
64875  165  64583  58296  23952  55285
64871  162  64579  56498  24683  54806
64870  168  64587  55639  26329  54658
64899  175  64589  55543  24888  58519
64873  160  64592  56770  22932  59152
64891  187  64593  57158  22363  58827
64875  174  64572  57185  21911  58140
64891  173  64580  57253  21597  57515
64876  167  64576  56090  21650  58774
64866  162  64579  56078  20450  59465
64881  168  64592  56437  18498  58415
64869  168  64588  57488  16859  57759
64886  161  64592  57772  15021  57867
64869  166  64580  58014  14262  59050
64874  171  64585  57952  12577  59852
64878  168  64585  57664  9795  60730
64879  176  64580  57039  7492  61332
64873  158  64581  55810  7208  61469
64870  172  64577  54988  8272  61995
64868  162  64579  54786  9851  61901
64867  175  64585  54665  11507  61161
64860  175  64595  54374  13766  60459
64877  167  64571  53762  15058  59779
64874  176  64585  52500  16040  59311
64879  169  64585  52288  18211  59306
64874  175  64585  51050  21508  58341
64880  171  64587  50384  21554  57805
64874  166  64572  51048  20962  56574
64861  182  64586  52912  20197  56605
64875  181  64582  55789  17904  58208
64871  183  64579  57733  17474  60318
64891  169  64586  58429  18389  60858
64881  171  64586  58317  18339  60324
64874  168  64581  58830  18892  60692
64872  170  64577  59666  19859  60833
64880  170  64586  60389  19158  61450
64885  163  64585  61496  18347  62016
64872  165  64582  61321  18143  61952
64893  168  64586  60934  17963  61709
64886  166  64587  61880  17150  61318
64881  182  64585  62801  16355  62653
64881  166  64589  63398  15370  62340
64894  182  64582  63593  14923  61382
64880  173  64588  64151  14557  61196
64872  173  64585  64256  14794  61363
64871  169  64583  64345  15257  61125
64868  166  64576  64394  16168  61045
64871  166  64589  64527  17640  60668
64879  172  64587  65535  18859  59168
64868  159  64581  657  18671  57909
64884  186  64577  661  18286  57374
64885  169  64570  26  19074  58175
64888  175  64584  63435  22003  58224
64878  180  64573  60454  25229  55902
64890  173  64595  58526  24868  55475
64870  168  64580  58352  22872  55402
64875  181  64585  58445  20885  56100
64880  164  64569  58752  20500  56973
64873  172  64582  58296  21237  58208
64880  178  64573  57394  21795  60246
64875  163  64582  57645  21342  60185
64877  173  64567  58260  20426  58951
64862  172  64579  58516  19169  57729
64883  174  64588  58543  18456  57173
64877  166  64587  58430  18030  57956
64889  170  64582  58064  16720  58844
64874  173  64586  58198  15230  58515
64873  177  64576  58364  14191  58355
64883  172  64586  58290  12752  58903
64886  176  64576  58032  11463  60360
64875  161  64574  57918  11357  60564
64892  171  64598  57753  11111  60696
64885  163  64586  57173  10456  61653
64880  182  64583  56228  9735  62129
64886  178  64582  54489  11037  60865
64878  174  64587  53745  12278  59050
64887  173  64572  54433  13509  55905
64866  175  64589  54250  15081  56938
64878  186  64581  52945  18689  61171
64884  174  64574  51515  24334  63071
64886  172  64585  53351  24172  62597
64885  166  64595  55047  22806  61523
64879  161  64586  56133  20523  61004
64876  167  64578  57059  19067  60659
64881  162  64598  57556  18825  59658
64870  167  64597  58136  18177  59647
64874  180  64587  58934  17825  59970
64880  164  64583  60023  18073  61058
64898  168  64583  60428  17897  62488
64853  166  64590  60791  17283  62785
64867  165  64578  61659  17122  63370
64877  164  64588  62224  16809  63979
64875  164  64591  62827  16138  63546
64876  163  64583  63640  16378  63245
64877  170  64578  65496  15494  62969
64866  175  64580  65404  15319  63108
64873  183  64587  64571  16653  62845
64874  179  64577  62860  18060  757
64860  184  64582  62847  17711  64468
64888  169  64585  63979  17307  61133
64874  177  64580  64575  16669  58541
64872  165  64591  64365  16291  57783
64878  180  64585  63726  16392  57235
64883  171  64580  63641  16406  56540
64882  175  64584  64183  16205  56540
64874  167  64585  63745  16934  57585
64886  164  64587  61629  21915  56217
64882  176  64568  60461  23721  55092
64878  171  64565  60166  22119  55818
64862  156  64573  60357  21180  56636
64888  169  64576  61304  20966  57752
64871  164  64586  61310  20653  59127
64869  168  64579  60919  21156  59336
64887  171  64571  60593  21146  58690
64884  171  64579  60555  21096  58678
64883  164  64590  60396  20817  58394
64877  165  64595  60060  20765  57896
64880  177  64579  59261  20605  56977
64881  165  64580  58413  20156  58144
64880  167  64575  57801  18906  58208
64882  161  64591  58101  17091  59240
64875  166  64587  58399  15198  59130
64885  169  64584  58783  13288  59082
64859  170  64581  58660  12507  59782
64870  175  64584  58003  11882  61294
64871  174  64597  58089  10491  62859
64877  186  64579  58687  9217  63384
64873  173  64589  58871  9048  62910
64867  170  64583  58878  10277  62815
64858  160  64579  59208  11489  63385
64884  163  64577  59334  12309  63909
64882  181  64586  59065  14570  62970
64874  172  64562  58849  17090  61689
64870  177  64575  58027  18718  61826
64876  174  64580  56983  21130  62777
64886  183  64583  56417  23127  63523
64889  172  64581  55797  26444  63081
64882  183  64580  55726  27436  62574
64873  172  64579  58050  26645  61521
64876  171  64587  60026  24743  62897
64890  173  64588  61851  22433  65170
64858  193  64582  62057  20408  64313
64871  180  64584  61946  18676  63516
64872  167  64590  61659  16978  60729
64874  170  64582  60709  16909  60534
64881  176  64576  62221  18052  60632
64878  174  64582  63238  18286  61567
64877  172  64585  63232  17575  62118
64877  182  64584  63712  16827  61980
64880  174  64584  63801  15236  62048
64865  170  64590  63553  14051  61406
64890  177  64583  64723  14338  62136
64893  165  64585  65233  14283  62881
64873  164  64586  65278  14192  63179
64876  170  64587  65152  14179  62891
64877  174  64587  64589  13973  62253
64856  171  64572  64703  14060  61425
64873  166  64577  65057  14684  60427
64879  169  64590  65494  14917  60350
64880  155  64583  64951  15218  60355
64876  160  64589  64151  15426  59428
64879  173  64579  62951  16098  58940
64877  171  64572  61728  16191  57851
64872  168  64590  60775  15853  56998
64876  168  64581  59796  15603  56931
64870  170  64578  59892  15534  57614
64885  167  64578  59399  15465  58120
64872  175  64588  59114  15585  57854
64862  154  64583  58534  15688  56162
64884  166  64588  58028  16373  55224
64869  168  64578  57073  17538  54816
64872  173  64576  56502  19520  54087
64879  166  64575  56239  20604  53346
64867  185  64580  55468  21043  53356
64886  173  64580  55725  20647  53931
64879  174  64586  56485  19760  53483
64866  174  64583  56853  19512  54026
64886  171  64583  57381  18930  54644
64882  171  64595  57619  18069  53823
64870  170  64582  58026  17178  52308
64885  172  64578  58209  16169  52754
64875  184  64589  58119  15704  53634
64875  169  64593  58188  16236  54588
64872  170  64586  59638  16614  55069
64872  174  64578  60223  16520  55743
64877  166  64575  60707  16458  55776
64868  174  64588  61359  16771  56422
64880  163  64589  61620  16481  57396
64878  164  64579  61352  15975  57503
64876  168  64586  60743  15411  56692
64877  181  64579  59829  15883  56333
64873  164  64581  59375  15011  57461
64882  165  64582  59018  13715  59044
64882  163  64576  58885  13032  59905
64862  166  64583  58414  13090  59088
64881  168  64580  58079  13237  59891
64885  184  64588  58100  13540  61156
64883  167  64581  57411  13960  61802
64883  162  64581  56210  14317  61534
64881  167  64575  54846  15357  61102
64870  169  64579  54339  15359  61725
64870  184  64579  54242  15870  62406
64870  174  64582  53581  17538  63299
64868  168  64577  53355  17672  63696
64874  169  64572  53947  17460  63011
64878  170  64585  56101  16214  61286
64877  168  64578  58143  17298  61770
64871  183  64587  60218  18117  61578
64867  176  64581  60977  19531  63895
64881  169  64572  61180  20751  781
64899  181  64580  60031  20754  721
64886  172  64591  60548  20132  64107
64885  166  64585  61220  19119  63133
64877  177  64590  62012  18014  62142
64875  162  64583  62771  18147  63298
64862  175  64588  62702  17679  64117
64875  174  64583  62433  18350  64617
64875  177  64580  62360  18737  64718
64893  159  64572  62910  18567  63934
64879  168  64576  63167  18315  62518
64873  178  64583  63040  18722  61343
64872  167  64576  62546  18548  61456
64870  177  64587  61752  18720  62147
64881  169  64581  61296  18544  61311
64868  167  64584  61403  17914  60380
64882  165  64571  62036  16670  60246
64883  159  64586  62086  15969  58969
64872  175  64584  61250  15899  57202
64874  166  64589  60028  17075  55135
64877  175  64571  58125  20116  52686
64889  176  64588  56701  22551  50505
64897  160  64581  57044  22196  51066
64873  168  64585  58503  22058  53472
64875  164  64583  58973  21760  55262
64891  171  64579  58249  22661  55233
64873  182  64587  56990  23482  55273
64879  170  64579  56313  22896  56100
64872  183  64579  57473  21784  56971
64876  164  64584  58358  20543  56880
64879  174  64572  58757  20233  56083
64866  167  64588  58654  19382  56903
64880  163  64590  57862  17480  57674
64892  166  64578  57520  14811  58337
64881  174  64592  57678  11869  58744
64880  164  64590  57792  8944  59977
64876  173  64577  57535  8571  60993
64869  174  64581  57280  9981  61959
64879  182  64584  57771  10526  62463
64872  179  64579  57685  11825  62257
64874  168  64572  56945  12955  61866
64886  183  64593  55641  13703  62269
64869  169  64580  54377  13981  62402
64873  171  64573  53341  15751  60972
64892  184  64580  53044  16209  60073
64871  161  64584  53028  16969  59175
64886  184  64584  52106  19260  58988
64887  170  64584  52197  19704  59324
64882  176  64583  52846  18853  59235
64885  172  64578  54338  17673  59394
64877  163  64583  56465  17023  59549
64874  165  64577  57865  17150  59439
64870  154  64584  58364  17585  59887
64885  164  64582  58274  18052  60122
64881  167  64577  58454  18645  60882
64879  165  64588  59143  18626  62582
64878  180  64580  60065  17906  61936
64889  163  64579  60522  16728  60526
64880  176  64578  61287  16348  60510
64880  163  64596  61155  16007  61170
64869  155  64580  62098  15832  62107
64862  166  64589  62781  15808  63261
64871  159  64595  62860  15635  62481
64861  176  64580  62919  15464  61729
64880  168  64574  62452  16709  60599
64881  165  64581  62321  17697  60450
64880  161  64589  62313  17858  61491
64872  158  64592  61948  20205  61477
64889  164  64574  62616  20453  60106
64887  180  64587  63823  20106  58912
64872  180  64582  64676  19134  58067
64880  170  64593  64989  18647  57563
64870  171  64587  64512  19977  56192
64869  180  64586  62842  23174  55065
64870  172  64577  60718  24250  54781
64884  171  64582  59355  23300  54451
64888  169  64579  58559  21802  54783
64871  172  64578  57738  20789  55329
64867  171  64580  57703  20800  56254
64868  171  64592  55987  21060  57033
64883  167  64591  55909  20983  57205
64880  173  64587  56859  19993  57082
64878  184  64586  57150  19475  56544
64871  171  64594  56630  18503  57966
64871  184  64584  56456  17285  57603
64890  165  64577  56257  16488  58041
64888  173  64586  56008  15169  58561
64877  171  64596  56677  13835  60512
64879  177  64579  57753  12760  61193
64867  185  64578  58110  12267  61163
64884  178  64592  57601  12268  61280
64872  168  64576  56461  12431  61394
64884  175  64581  55308  12635  61278
64870  188  64575  54255  14063  60520
64865  171  64585  53318  15331  60555
64868  177  64599  53068  16145  61068
64883  164  64591  52565  17506  61261
64874  166  64580  52532  20228  60176
64881  168  64590  52536  24027  59783
64877  166  64582  53714  21431  60309
64876  174  64580  53919  20175  60465
64866  174  64577  54860  17177  61684
64874  161  64588  56236  14547  63415
64894  166  64582  57156  13186  64219
64874  173  64581  58574  13286  62989
64858  180  64577  59435  13437  61796
64872  165  64581  59634  14207  60991
64872  174  64586  59138  15312  60211
64864  165  64581  59650  16545  60020
64884  172  64582  60266  17635  60318
64877  156  64590  61017  17614  59517
64887  169  64573  61622  17504  59603
64865  178  64583  62170  17567  60590
64890  186  64574  63332  17686  61151
64874  175  64573  64046  17855  61943
64892  181  64571  64633  17565  62730
64879  178  64576  64610  17446  62742
64864  178  64577  64852  17162  61614
64888  173  64589  64812  16543  60921
64865  171  64585  65065  16882  60611
64884  171  64586  64619  17958  60945
64880  182  64566  63857  18400  60033
64882  177  64578  63181  18597  59181
64889  166  64581  63132  19447  57961
64892  173  64572  63145  21235  57561
64881  159  64572  63353  23576  56038
64872  171  64583  62970  24316  55934
64886  170  64583  63008  23302  57558
64879  165  64577  62701  22601  59128
64879  174  64585  62105  22600  59325
64882  152  64581  61431  22954  59484
64875  163  64584  60255  22412  59386
64887  179  64587  59476  21981  58882
64872  163  64582  58346  20529  58682
64862  160  64585  57918  19795  59117
64886  167  64591  57304  18902  59186
64873  166  64579  57757  17737  59086
64863  171  64589  58026  16799  58950
64877  176  64579  58169  15787  59413
64882  172  64590  58658  14449  60327
64880  171  64584  58365  13911  60565
64863  164  64596  58025  14024  59608
64865  170  64579  57493  14568  60028
64882  175  64591  55482  14894  61127
64879  170  64584  53366  14696  60343
64861  164  64595  52996  14412  58758
64886  167  64578  52593  14463  59216
64865  174  64580  52048  15306  60709
64869  161  64584  51903  15211  62004
64884  171  64579  51638  17875  61202
64879  171  64585  52468  16326  61135
64890  174  64582  53688  15405  59921
64879  162  64588  54668  14390  59506
64871  181  64579  55321  15020  60315
64876  171  64577  55943  15639  59660
64871  161  64583  56698  16575  58644
64889  173  64579  57255  16613  58860
64873  163  64584  58065  16412  59734
64885  166  64588  58427  15654  60585
64852  167  64583  59344  15950  60569
64868  168  64577  60234  15763  59947
64876  165  64593  61612  15974  60236
64873  178  64590  62849  16091  61376
64888  168  64576  63515  15822  62366
64882  160  64585  63561  15499  62281
64889  162  64585  63331  14487  61706
64891  179  64580  63287  14028  60637
64882  170  64582  63268  15038  59707
64874  178  64589  63822  16431  60712
64893  160  64573  64532  18254  60872
64868  177  64581  65071  18841  60785
64881  172  64570  64726  18911  61102
64888  169  64581  64047  18622  60118
64877  172  64580  63516  18323  58197
64880  169  64587  63152  19018  56640
64890  157  64580  61848  21948  55615
64875  175  64584  61225  22906  55282
64863  164  64580  61448  22329  54170
64885  164  64575  60802  22517  54435
64881  166  64587  59907  22966  56010
64879  166  64579  59202  23310  58045
64873  167  64582  58763  23548  58954
64885  169  64577  58373  22602  58047
64870  157  64582  58158  21317  57349
64869  162  64585  57841  20014  56944
64867  171  64579  57627  19038  56707
64882  166  64590  57346  17979  56821
64881  183  64580  57417  15984  57254
64881  179  64585  57998  14719  57678
64876  178  64582  58376  13644  57769
64858  186  64583  58574  12936  58065
64872  181  64581  58642  12483  59118
64873  169  64581  58452  11950  59039
64897  159  64572  57241  11665  58810
64885  178  64578  56315  11166  59150
64889  176  64574  54054  9787  59540
64873  168  64580  51238  11032  59853
64891  169  64583  49970  12503  59629
64878  179  64572  50244  13247  59425
64885  181  64570  51448  14179  59418
64872  176  64585  52831  16785  58558
64878  165  64581  52895  19923  57374
64869  167  64573  53103  18842  58383
64876  162  64583  52800  17150  59446
64877  171  64593  54622  15984  58860
64867  172  64595  56517  16727  57341
64880  169  64590  58374  18470  57457
64869  164  64578  58633  19181  58659
64882  178  64578  58808  18211  60335
64878  167  64578  59267  17219  60469
64863  173  64591  59472  17011  60563
64891  168  64577  61146  16428  60924
64867  165  64593  62042  15752  62254
64894  179  64580  62966  15370  62537
64879  178  64568  63571  15926  62824
64884  164  64580  64330  16197  63811
64877  174  64581  64119  16121  64247
64876  177  64588  64285  15864  64184
64888  160  64581  64308  15050  63952
64887  175  64585  63982  14145  62401
64881  174  64587  63875  16155  59479
64882  182  64593  63126  17646  63421
64882  164  64592  62708  18470  64865
64865  177  64578  62923  18856  62563
64871  161  64580  63058  19732  60359
64886  162  64581  62820  20388  59833
64872  169  64587  63274  20346  60190
64878  167  64575  63881  21471  60504
64865  175  64587  62882  24867  59437
64868  166  64587  61305  26602  59184
64882  163  64575  59065  26929  57255
64874  171  64578  57795  26178  56485
64890  178  64578  58010  23501  57149
64866  175  64574  58780  21377  57842
64878  172  64593  59184  21567  58899
64869  164  64582  57835  21733  59831
64887  178  64589  57641  21600  60130
64871  189  64585  57182  20795  60187
64886  171  64589  57676  19316  59637
64879  180  64588  59112  19224  59074
64875  178  64585  58741  18347  57826
64880  156  64590  57565  17073  57548
64883  168  64577  55920  14832  58752
64867  178  64579  54707  12123  59593
64878  170  64582  55680  9682  60108
64895  171  64586  57004  9175  59720
64889  164  64593  58394  10266  60180
64880  160  64577  57857  9758  62164
64866  160  64586  55918  9055  64370
64878  177  64589  53978  9816  63365
64875  174  64586  53686  11823  62796
64891  180  64588  55522  15125  63113
64882  164  64589  56683  17939  63415
64873  154  64585  56738  19496  62976
64865  172  64571  57038  20892  60486
64875  169  64574  57028  22623  59682
64875  173  64585  56172  25839  59487
64880  170  64582  56331  25826  58756
64890  175  64580  57550  24099  57674
64888  173  64587  59582  20012  58037
64882  186  64584  61127  17950  58462
64867  175  64585  61011  17783  57387
64891  168  64572  60510  18007  58212
64867  177  64579  61211  18563  58471
64884  179  64589  61698  18485  59484
64878  174  64575  62637  17980  61847
64863  183  64574  63474  17284  62260
64876  180  64583  63133  16366  62002
64886  172  64592  63295  16180  60110
64874  167  64581  64345  14993  59909
64875  171  64582  64909  15229  60019
64873  175  64582  152  16039  60681
64890  178  64583  65172  16531  61914
64882  177  64578  64701  17052  63410
64886  176  64587  64098  16974  64106
64896  173  64591  63973  16352  63264
64877  169  64580  63887  15543  62321
64866  176  64577  63573  15345  61208
64884  166  64577  62741  15230  60508
64874  159  64575  62041  14740  59445
64874  168  64586  61826  14182  58048
64873  172  64588  60727  15198  56209
64870  160  64579  58816  17763  54331
64893  167  64589  56836  19034  54341
64860  164  64592  57239  20238  56936
64866  179  64581  57364  21973  58390
64868  168  64584  58372  23371  57671
64872  168  64586  59883  23655  55862
64881  177  64583  59930  21940  54410
64869  166  64578  58912  20464  52726
64853  171  64581  57681  19486  51558
64871  167  64571  57107  18649  51368
64872  170  64580  57128  17269  51981
64876  168  64593  57665  15956  52472
64874  175  64591  57448  15045  52998
64884  174  64586  57029  13949  53947
64866  174  64579  56433  12555  54730
64871  167  64579  56284  11129  56523
64870  175  64583  56690  9801  58216
64880  169  64579  57165  9590  58048
64863  170  64581  57156  10496  58233
64880  161  64591  56987  11856  58497
64874  183  64577  56377  12429  59391
64875  174  64581  55363  13882  59297
64875  184  64570  54445  15345  58332
64878  174  64580  54026  16580  58718
64868  154  64577  54285  16655  59548
64863  176  64584  53601  17749  60014
64888  177  64587  52555  18563  59902
64877  169  64577  52326  17613  59574
64888  169  64586  53087  16310  58547
64863  173  64589  55363  14727  59914
64869  177  64581  56349  13883  61738
64875  176  64593  56804  16055  63609
64873  167  64581  56561  17458  64083
64874  180  64584  57078  17349  63347
64883  167  64582  57787  16903  61908
64879  172  64580  57523  17035  59778
64860  172  64584  57834  17563  58755
64886  172  64592  58212  17034  59525
64879  161  64582  58600  16966  59188
64865  165  64576  59429  16768  59505
64877  167  64597  59971  16534  60240
64873  168  64594  61073  16522  60052
64869  165  64589  61905  16829  60772
64879  170  64582  63713  16590  62334
64876  176  64583  64522  15550  63649
64871  164  64585  63889  15227  62776
64886  159  64571  62172  15906  61944
64874  167  64586  60947  16456  60986
64860  180  64578  61094  16460  60397
64862  174  64586  61112  16922  60335
64883  174  64569  60562  17146  60789
64882  174  64587  59705  17456  60369
64877  169  64577  58975  16949  59617
64883  182  64584  58651  16713  58412
64877  171  64579  58141  17787  56920
64878  170  64586  57273  20092  56352
64882  171  64584  57154  22173  54396
64872  171  64577  57926  22779  53714
64876  179  64579  59376  20818  54704
64881  167  64581  60060  19482  55976
64878  179  64585  59901  18741  56156
64879  176  64580  58841  18341  55901
64874  174  64585  57560  17727  56206
64885  169  64574  56754  17576  56150
64884  175  64587  56218  17180  55701
64871  176  64583  56003  16857  55617
64869  166  64575  57263  15951  55876
64868  175  64581  57870  15053  55189
64877  161  64580  58401  14561  55625
64892  159  64581  59348  14949  55471
64882  168  64591  59712  14461  55364
64877  166  64586  60290  14167  55245
64882  166  64580  60897  14272  55214
64873  174  64576  61547  15039  55058
64867  168  64577  61443  15569  54821
64879  167  64586  60890  15702  54701
64879  174  64576  60499  15567  54956
64873  174  64580  60687  15618  55596
64882  184  64583  61620  15746  57290
64867  171  64579  62167  16021  58259
64867  166  64583  62704  15987  58901
64878  188  64579  62687  15743  59905
64869  167  64577  61628  15017  61596
64868  169  64568  60659  14621  63362
64870  177  64580  60487  14931  917
