gx     gy    gz     ax    ay    az
64862  167  64572  58858  21523  57008
64873  182  64574  58246  21360  56716
64871  172  64580  57767  20636  56635
64874  182  64579  57284  19447  57066
64870  173  64579  57268  18267  57889
64885  175  64572  57534  17067  58871
64879  171  64578  57559  16111  59439
64884  182  64563  57600  14614  60370
64880  185  64578  57658  13391  60791
64885  169  64577  57889  12372  60829
64882  157  64579  57991  11483  60662
64886  186  64566  58485  11026  60931
64877  172  64587  58550  10468  61394
64893  164  64584  58071  10357  61491
64875  171  64576  57765  10565  60939
64882  155  64574  57069  11663  60703
64885  171  64586  56185  12936  59999
64876  165  64579  55751  13798  59800
64875  165  64572  55991  13419  60924
64884  172  64578  56413  13469  61527
64889  165  64581  55750  16613  60520
64873  175  64579  56604  16565  61497
64876  166  64572  57027  18051  62461
64880  157  64580  57066  18191  62526
64875  161  64572  58217  17016  60057
64870  167  64573  58291  16649  57634
64861  181  64570  57807  16597  57683
64879  162  64571  57704  17275  58159
64876  175  64571  57780  18345  58708
64874  165  64579  58338  18514  60050
64874  174  64580  58979  17734  61865
64885  163  64574  59868  16703  62066
64875  171  64578  60983  16115  61491
64870  165  64582  62176  16036  60976
64860  169  64577  62728  16653  61033
64875  175  64576  62376  17263  62179
64880  171  64578  62264  17171  63184
64878  174  64580  62567  17061  62601
64881  173  64578  62556  17045  62420
64874  180  64574  62533  17713  62048
64881  167  64564  62892  18686  61414
64883  166  64580  63428  18953  62085
64864  162  64571  63184  19252  62485
64872  174  64580  62649  19801  61229
64876  178  64570  62077  20168  60147
64873  168  64575  61894  20276  59581
64863  178  64571  62330  19854  59099
64873  171  64583  62348  21044  57653
64875  180  64586  60752  23676  55609
64883  168  64570  59948  23266  56114
64890  168  64568  59796  21784  57265
64897  171  64578  60381  20309  57045
64877  166  64580  60730  20821  57295
64883  175  64573  60064  22052  57885
64879  165  64574  59090  22368  58372
64881  180  64570  58358  22309  58179
64882  173  64573  58509  21918  57183
64888  179  64563  58919  20836  56157
64870  163  64578  58907  19106  56360
64876  163  64574  58749  17810  56909
64865  166  64581  58384  16784  57558
64885  161  64573  58473  15772  58837
64872  166  64573  58782  14572  60066
64866  169  64571  58974  13486  60200
64876  167  64574  58846  12613  60407
64878  160  64573  58463  11765  60763
64874  176  64584  58348  10776  61467
64865  176  64573  58488  10207  61315
64882  175  64572  58750  10022  60760
64880  172  64563  58635  10295  60229
64880  175  64569  57296  11362  59095
64872  180  64583  55704  12209  59680
64877  168  64574  55397  12796  59994
64884  176  64577  55540  13246  59867
64885  166  64574  55908  13702  60402
64878  171  64579  55790  15597  60235
64859  170  64570  54744  18823  59524
64899  170  64569  54280  18369  61215
64870  172  64568  54908  16902  61333
64893  155  64570  57731  15756  58494
64881  153  64578  59414  16073  56665
64878  170  64582  59730  17025  56361
64878  162  64569  59027  17540  56804
64881  170  64573  57676  18116  57871
64880  164  64578  57468  19110  58895
64875  162  64574  58980  19052  59732
64883  172  64577  60669  18249  60459
64888  175  64572  62233  17637  60878
64874  168  64566  63038  16951  61664
64890  162  64574  62201  16167  62507
64874  167  64573  61416  16134  62397
64866  165  64572  61502  16418  61855
64877  167  64570  62433  16584  61401
64881  184  64580  62778  17012  61339
64881  170  64581  62799  17215  61726
64867  182  64577  62879  17237  62365
64868  180  64576  62957  17196  62421
64876  171  64575  63113  17328  62057
64877  173  64573  62822  18023  61664
64870  166  64573  62328  19061  60519
64869  171  64577  62084  19479  58522
64880  171  64568  61712  19110  57750
64878  176  64568  61507  19176  56750
64877  170  64568  60261  22049  54764
64879  166  64569  59110  23870  53975
64883  171  64571  59048  23433  55219
64872  177  64573  60042  21660  56708
64872  171  64579  61053  20206  57923
64870  179  64576  61309  20764  58150
64876  174  64572  61040  21861  57902
64876  166  64578  60184  22073  57432
64878  168  64577  59494  21706  56369
64878  167  64574  58921  20620  55791
64878  184  64577  58302  19353  55094
64883  169  64582  57789  18358  55646
64882  169  64570  57850  17536  56274
64885  174  64574  58378  16525  57192
64881  180  64567  58614  15222  58433
64880  159  64572  58794  13991  58847
64880  176  64582  58909  13185  59017
64879  168  64578  58688  12596  59739
64878  167  64578  58558  11785  60900
64880  180  64567  58833  11536  61457
64886  162  64568  59068  10955  61404
64873  169  64573  58785  10554  61512
64875  163  64564  58254  10202  60464
64889  159  64583  57409  10620  59664
64873  166  64572  56300  11835  60171
64890  166  64576  55619  13357  60277
64885  171  64572  55975  14279  61417
64878  164  64590  56369  14537  60991
64881  169  64574  55957  15662  60863
64878  182  64584  54876  17247  61013
64872  180  64572  55537  16598  61672
64870  185  64571  55791  17291  61804
64878  173  64573  56816  17083  61094
64856  177  64576  58236  17386  59528
64888  167  64578  58813  18123  58205
64885  182  64575  58350  18676  58005
64883  178  64580  57695  18884  58697
64880  172  64577  57720  19205  59569
64872  183  64585  58676  18817  60499
64877  165  64571  60347  17771  61013
64878  173  64578  61352  16452  61190
64873  171  64576  62454  15996  61275
64880  165  64570  62212  15211  61314
64887  174  64559  61654  14580  61322
64886  166  64582  61582  14547  61444
64882  170  64572  61817  15036  61711
64866  174  64578  62135  15972  61710
64876  167  64576  62380  16950  61794
64878  163  64583  62762  17527  62672
64872  166  64581  63079  18283  62584
64878  167  64577  63299  19055  62745
64868  168  64572  63057  19876  61949
64888  174  64576  61957  20549  61100
64878  162  64576  61605  21045  60085
64870  154  64579  61608  21012  59774
64877  173  64576  61192  21581  58181
64882  174  64572  59424  24100  56030
64869  165  64574  58653  24368  55112
64870  182  64584  59016  22857  55215
64877  178  64570  60110  20751  55990
64866  176  64573  60670  19985  57298
64877  173  64574  60458  20805  58388
64881  170  64573  59456  21412  59345
64878  167  64579  58864  21136  59146
64884  173  64576  59159  20074  57871
64867  159  64569  59359  18732  56650
64887  170  64581  59347  17840  56646
64869  174  64576  59680  17156  57621
64872  183  64578  59812  16514  58795
64878  173  64577  59945  15803  59351
64873  170  64574  60029  14852  59743
64884  171  64565  60376  14243  60321
64883  166  64577  59858  14229  60264
64884  176  64574  59651  13888  60881
64877  174  64571  59737  13064  60583
64896  167  64570  59515  11935  60054
64873  169  64578  58838  12018  60072
64884  168  64572  58584  11803  60582
64878  184  64569  58325  11421  60334
64874  179  64571  57650  12098  60139
64886  175  64572  56624  13044  60005
64872  177  64569  55901  12920  60240
64884  165  64572  55949  11832  60347
64882  172  64571  56223  12207  60193
64888  169  64575  55513  15498  59890
64885  163  64572  56364  15792  61378
64872  170  64578  56923  17065  61498
64886  157  64577  57668  17540  60820
64863  162  64568  58868  16820  60220
64874  161  64580  59053  17522  58590
64880  160  64573  59095  18288  57365
64873  165  64572  58673  18487  57110
64876  159  64579  58580  18540  57373
64878  166  64576  58991  18062  58267
64867  184  64572  59827  16700  59585
64874  173  64568  60835  16275  60572
64874  179  64564  61288  15864  61812
64878  170  64580  61956  15768  62331
64875  179  64573  62025  15427  62337
64880  181  64566  62608  15067  61233
64881  170  64579  61512  14774  61919
64886  172  64559  60745  15257  62684
64878  185  64569  61303  16216  61773
64878  179  64576  61889  17003  61069
64894  171  64571  62227  17507  61333
64878  164  64571  62321  17902  60990
64877  156  64564  62601  18272  60817
64893  167  64574  62530  19199  59960
64870  179  64571  62169  19736  59075
64886  167  64572  61544  20258  58042
64886  163  64571  61582  19539  57353
64872  182  64561  61558  19739  56091
64874  150  64568  60314  22313  54088
64870  169  64586  59372  23264  53856
64876  169  64577  59519  21628  54848
64880  169  64573  60381  20011  55493
64875  169  64568  60737  19837  56373
64873  174  64569  60154  20840  57276
64891  179  64572  59731  21097  58094
64887  171  64577  59533  20987  57981
64876  174  64564  59353  20037  57093
64880  181  64575  58745  19250  57015
64860  174  64564  58548  18486  57975
64878  168  64569  58705  17611  58535
64871  175  64566  59013  16618  58929
64877  164  64570  59346  15812  59415
64886  182  64581  59399  15725  59292
64886  168  64579  59454  15498  59515
64877  173  64575  59376  14922  59957
64879  176  64581  58898  14144  60336
64866  169  64581  58235  13568  60097
64875  180  64571  57751  12771  59766
64884  173  64567  57471  11791  60216
64870  177  64567  57593  11382  60655
64876  174  64567  57615  11604  60874
64878  171  64577  57055  12027  60661
64871  170  64567  56659  12561  60145
64888  175  64570  55977  13409  59833
64881  174  64576  56003  13721  60664
64885  169  64560  56296  16990  59894
64877  165  64561  55829  19566  58183
64873  175  64572  55614  18683  60494
64879  167  64574  55204  15842  64544
64869  179  64569  56816  14449  63220
64877  163  64569  58742  15798  59156
64875  161  64569  59487  16024  58229
64878  173  64581  58375  16292  60085
64878  165  64574  58251  16609  61274
64882  171  64578  58468  16793  62237
64874  168  64576  59053  16436  63356
64871  169  64582  60005  16221  63162
64864  172  64563  61527  16431  62362
64864  186  64570  62395  16692  61583
64883  168  64585  62379  16535  61383
64884  172  64558  62134  16664  60672
64871  166  64575  62059  17356  61410
64871  163  64570  62738  18465  61805
64864  166  64586  63414  18950  62857
64879  171  64579  63748  19058  61930
64871  171  64570  63656  18924  61709
64877  171  64569  63764  18567  62119
64878  179  64570  63799  18658  62019
64876  166  64569  63926  19673  61228
64873  183  64576  63313  20952  60489
64876  174  64581  62908  21167  60257
64885  181  64575  62875  20723  60784
64881  180  64570  62874  21872  60001
64877  183  64578  62225  24428  57433
64888  181  64577  61860  25327  56248
64876  166  64571  61682  24346  55926
64881  175  64584  62502  21714  56859
64889  160  64580  63141  19964  58157
64885  156  64573  62746  20080  59283
64863  163  64574  62274  20697  59367
64887  166  64575  61762  20621  58889
64889  163  64575  61443  20017  58459
64868  169  64572  61060  19600  57700
64886  173  64578  60551  19473  57778
64880  169  64578  60154  19229  57882
64883  164  64571  59949  18291  58032
64882  169  64592  59805  17567  58171
64863  170  64571  59402  16558  58859
64883  169  64576  59232  15398  59449
64883  169  64574  58936  15097  60104
64878  180  64573  58860  14148  60669
64877  173  64566  59151  13722  59757
64887  178  64579  58963  12927  60010
64890  180  64570  58789  12221  60384
64874  179  64575  58924  11819  59986
64868  178  64577  58622  12035  59722
64879  186  64571  57602  13248  60652
64889  170  64570  56745  13753  61301
64880  170  64568  56063  14676  61155
64878  174  64592  55736  15975  60522
64877  185  64583  56105  17619  60005
64871  177  64563  56085  17131  60580
64877  172  64566  55720  16591  61233
64863  168  64568  54638  15792  61539
64875  160  64586  55455  13270  61075
64868  171  64580  57199  12624  60064
64877  172  64581  58450  13759  59562
64889  174  64575  58944  15201  59934
64869  174  64577  58903  16543  60485
64874  183  64574  58834  18474  61402
64880  176  64560  59106  19301  62397
64891  174  64564  59708  18773  62864
64890  168  64564  60684  17700  61981
64880  173  64580  61589  17134  61258
64883  169  64575  62038  16485  61335
64867  169  64573  61622  16276  62342
64892  171  64573  61259  16377  63044
64883  155  64571  61719  16590  62743
64871  163  64577  62567  16706  62786
64875  173  64569  63304  16529  63279
64877  157  64587  63346  16567  63436
64877  165  64566  63104  16882  63463
64885  164  64571  63341  17277  63159
64874  165  64573  63682  17887  62061
64881  172  64575  63794  19104  61432
64872  175  64574  63237  20817  60436
64866  179  64573  62224  21768  59466
64884  176  64563  61723  21462  59575
64893  171  64561  61536  22206  58659
64876  187  64588  61024  24474  56520
64881  175  64564  60443  25992  55352
64882  171  64560  59972  25839  56034
64893  181  64576  60204  23543  57269
64881  172  64582  61389  21003  59044
64881  178  64574  62348  20222  60011
64886  183  64568  62258  20531  60596
64885  171  64580  61448  20753  60155
64874  184  64571  60297  20075  59547
64885  168  64567  59585  18530  58793
64870  159  64572  58845  17952  57862
64877  167  64568  58704  17380  57323
64893  170  64575  58820  17107  57281
64876  169  64571  59060  16653  58211
64886  170  64584  59244  16276  58836
64879  168  64572  59289  15235  59660
64882  172  64568  59066  14746  59863
64878  162  64586  58681  14170  60250
64908  165  64580  58413  13395  60921
64877  156  64576  58424  12496  61549
64884  172  64565  58180  11812  61699
64877  164  64574  58296  11184  61267
64876  178  64576  58336  11333  60561
64876  172  64569  57689  12173  60869
64881  175  64587  56422  12918  62107
64872  169  64578  55508  13815  62819
64882  169  64574  55640  14637  61947
64877  177  64572  55944  15328  60697
64863  178  64573  55498  17045  60298
64883  171  64574  54636  18221  60659
64872  173  64572  54327  17374  61449
64876  170  64587  55154  15660  61308
64872  176  64582  57609  14010  59978
64857  162  64587  58820  14331  59438
64860  168  64564  58740  16576  58986
64875  185  64577  57935  17714  58653
64865  176  64572  57282  18680  59278
64872  157  64563  57820  18889  60968
64873  171  64567  58869  18355  61424
64876  166  64571  60344  16678  60883
64879  173  64581  61263  15369  60719
64881  173  64569  61780  15290  61688
64898  166  64580  61659  15144  62603
64882  173  64575  61629  15750  62703
64890  173  64576  62146  16543  62819
64886  175  64568  62617  17216  62445
64884  175  64574  63162  17793  61956
64884  169  64567  63677  17960  61255
64880  168  64563  63858  17990  60857
64879  171  64568  63694  18011  61254
64875  163  64579  63774  17789  61988
64880  171  64579  63772  18023  61461
64870  161  64572  63383  18660  60855
64879  162  64576  62690  19595  60121
64869  174  64563  62220  19765  59840
64865  176  64575  62391  19952  59525
64867  165  64571  61503  22679  58108
64883  184  64572  59658  25572  56977
64883  185  64582  59107  25581  57084
64876  170  64579  59596  23636  57113
64872  179  64576  60786  21320  57649
64873  181  64576  61893  21014  57752
64875  167  64571  61783  22073  58863
64884  179  64569  61093  23279  59838
64883  179  64569  60192  23059  59360
64883  177  64567  59286  21780  58225
64879  177  64576  58724  20671  56659
64882  170  64583  58308  19379  55934
64872  177  64561  58166  18146  56408
64888  175  64575  58018  17140  57559
64890  173  64579  57949  16657  58609
64885  165  64572  57881  15770  59698
64884  178  64583  58052  14684  60391
64870  169  64577  58088  13717  60533
64874  165  64567  58340  12640  60436
64880  177  64572  58186  11530  60242
64879  167  64581  58181  10994  60225
64876  166  64578  58652  10524  60654
64886  165  64567  58508  10637  60798
64872  164  64567  57733  10557  60348
64886  165  64574  56662  10914  59920
64878  169  64580  56243  11356  59821
64867  170  64570  56615  12026  61292
64883  169  64581  57017  13246  62224
64878  163  64579  56180  16173  62305
64865  172  64571  55379  17074  62242
64887  176  64577  54915  17433  61993
64879  172  64571  54805  16573  61936
64879  168  64574  56512  15499  60310
64892  176  64561  57986  16177  58330
64887  183  64573  58503  17491  58705
64870  168  64576  58463  18520  59563
64873  169  64574  58162  19383  60356
64885  170  64572  58345  20161  60560
64878  180  64570  59488  19261  60371
64873  171  64573  60705  17567  59483
64877  168  64572  61444  16932  59379
64884  169  64579  61781  16727  61514
64886  170  64574  61663  16710  62824
64878  179  64567  61223  16538  62274
64882  166  64575  60982  16087  61900
64881  169  64575  60578  15924  61679
64894  173  64571  59989  15964  61070
64873  175  64579  60279  17879  59419
64869  162  64557  61082  18583  59684
64879  170  64571  61460  18293  62564
64886  162  64575  61338  18408  63881
64890  170  64570  62222  19252  61505
64883  168  64574  62399  20807  58648
64887  166  64576  61952  20906  57881
64891  175  64574  61564  20482  57533
64885  165  64573  61047  20795  56799
64880  161  64568  59352  23573  54880
64883  158  64572  58270  25652  54009
64872  166  64567  58001  24549  54018
64865  163  64579  59509  21045  54583
64876  158  64575  61046  18573  54916
64893  167  64569  60999  18735  55698
64876  171  64572  60198  19999  56483
64865  177  64575  59140  20750  57403
64875  180  64575  58463  20732  57318
64876  179  64570  58327  20145  56520
64871  166  64577  58282  19410  56046
64877  162  64576  57929  18569  56860
64875  169  64576  58103  17878  58131
64874  172  64572  58460  17654  58627
64883  171  64580  58467  17113  58633
64878  172  64585  58034  16300  59490
64877  176  64581  57645  14636  60574
64875  175  64574  57786  13312  61248
64899  185  64596  57601  12193  61485
64872  173  64581  57983  11608  61482
64876  169  64569  58323  11037  61943
64872  169  64579  58718  10714  62541
64890  180  64569  58352  10537  62027
64885  172  64573  57846  10982  61736
64868  181  64572  57350  11585  61664
64878  161  64574  56499  12627  62812
64885  167  64574  57251  13281  61878
64883  179  64578  57916  14439  61086
64885  163  64570  56808  16868  61017
64886  173  64563  56190  16922  62366
64872  168  64573  56276  16791  63698
64859  152  64561  56552  17053  63572
64878  172  64569  57710  16449  61813
64885  173  64593  58430  16609  60390
64867  177  64574  58168  17317  59210
64869  169  64576  57554  17818  58767
64876  165  64572  57162  18532  58973
64875  174  64572  57845  19071  60063
64879  176  64575  59364  18381  60984
64880  183  64582  60762  17255  61986
64889  176  64571  61780  16439  61914
64891  183  64564  62019  16207  61676
64886  170  64577  61703  16065  61625
64856  167  64572  61061  16218  61705
64870  166  64577  61097  16732  61777
64875  170  64577  61907  17453  61236
64877  181  64564  62382  17619  60990
64857  169  64573  62559  17346  61302
64866  168  64570  62401  17568  61667
64883  166  64572  63035  17883  61580
64879  173  64566  63727  17940  61651
64884  163  64575  63170  19086  61241
64879  167  64573  61684  19884  60200
64879  175  64571  61076  19784  59335
64869  170  64571  61543  19412  58035
64886  166  64570  62149  19636  57826
64880  173  64574  61241  23182  56049
64881  170  64573  59661  24832  55341
64875  165  64570  60297  23750  55706
64877  176  64584  61523  21807  56079
64879  163  64573  62446  20198  57450
64867  169  64572  62344  20905  58328
64882  171  64574  61233  21785  58831
64900  163  64573  60168  21807  58516
64867  168  64578  60097  21267  57662
64871  167  64581  59841  20584  56679
64882  168  64572  59265  19815  56342
64862  174  64573  58497  19028  57055
64870  176  64585  58207  18408  57872
64893  161  64574  58095  17857  58397
64882  166  64574  58336  17346  59401
64866  167  64570  58273  16611  60238
64868  167  64570  58379  15816  60341
64878  169  64579  58194  14765  60268
64879  176  64570  58129  13379  60033
64874  177  64583  58071  12390  60600
64885  171  64577  57952  10961  61619
64880  181  64577  59221  10669  61435
64874  171  64572  59895  11328  59981
64874  180  64575  59044  11785  59506
64881  165  64573  58104  12592  60305
64873  180  64579  56653  13227  61973
64873  177  64573  56310  13532  61996
64885  169  64585  56644  13754  61469
64897  172  64572  56555  15784  61308
64879  163  64572  56433  16729  62648
64883  167  64572  56611  16368  63524
64880  166  64567  56496  16344  62636
64885  162  64573  57805  14601  61434
64867  169  64585  58784  14723  60269
64892  162  64577  58085  15995  59769
64874  166  64570  56754  17179  60445
64871  166  64582  56767  18516  59741
64876  158  64570  57698  19716  59834
64876  166  64578  58755  19485  60187
64871  173  64571  60567  18487  60084
64868  164  64564  61319  17434  59995
64864  169  64581  61251  16765  60525
64870  176  64581  61355  17143  60817
64883  167  64568  61678  17346  61200
64891  152  64572  61936  17263  61559
64863  167  64572  62143  17088  62372
64886  172  64572  62277  18148  62439
64883  167  64568  64153  19652  63197
64866  180  64569  2  19473  64192
64885  174  64566  64668  18934  63023
64865  179  64574  63341  17316  63518
64881  176  64579  62528  16656  62566
64893  174  64578  63678  17343  58343
64873  169  64573  65315  19377  55207
64887  184  64578  451  20935  56039
64873  171  64582  65294  21213  58693
64880  174  64582  63210  23827  58056
64874  178  64573  61419  25523  56004
64876  180  64582  61215  24479  54640
64871  170  64572  61790  22241  53889
64870  170  64573  62329  20337  54483
64891  175  64573  62718  19637  56488
64872  170  64574  62095  20474  57900
64880  171  64571  60791  21732  58689
64887  179  64567  59841  21030  58662
64881  171  64578  59179  20273  56887
64880  176  64573  59317  19413  56039
64866  170  64572  58787  19155  56103
64882  175  64568  58072  18877  57705
64884  166  64584  58000  18327  58454
64881  165  64559  58164  17359  59058
64880  168  64563  58142  16136  59710
64884  172  64578  58405  14945  59715
64874  182  64575  58262  13538  60100
64881  177  64570  57881  12385  60826
64878  179  64563  57775  11302  60800
64868  163  64575  57677  10008  61255
64863  163  64576  57890  9681  61178
64880  167  64580  57995  9306  61578
64868  161  64579  57895  9982  61264
64883  170  64575  57114  11904  60982
64877  182  64578  56087  13508  61454
64878  179  64577  55917  13606  61932
64884  175  64583  55950  13797  61787
64865  173  64582  55958  15536  61350
64872  171  64578  54372  18038  60904
64891  171  64578  54879  16944  61971
64879  173  64570  54778  17037  62122
64880  167  64580  55856  15484  60750
64874  176  64564  57387  15205  59280
64881  168  64572  57961  16266  58621
64882  175  64579  57220  17199  58524
64866  163  64578  56703  18213  58693
64891  165  64564  56722  19598  59632
64878  171  64577  57499  20207  61010
64873  159  64566  59403  19215  61492
64867  170  64575  61073  18505  61356
64882  166  64578  62098  17579  62040
64866  170  64568  61765  16960  62155
64892  166  64572  61142  16617  61872
64878  181  64568  60845  16913  61350
64885  161  64568  61643  17219  61454
64878  167  64566  62415  17006  62008
64878  167  64571  62910  16746  62021
64882  165  64569  62807  17101  61549
64880  167  64569  62904  17723  61815
64878  173  64569  63006  17915  62760
64879  158  64576  63141  18190  62890
64877  163  64583  62673  19191  61490
64885  164  64570  62100  20407  59657
64895  171  64577  61678  20601  59034
64877  185  64576  62115  19844  59326
64874  174  64573  62156  20843  58402
64859  169  64575  60897  23223  56784
64863  170  64564  60497  22042  57943
64876  184  64579  60575  21315  58242
64871  161  64581  60871  20665  57795
64875  174  64572  60643  21345  57860
64879  169  64572  60148  22676  58999
64875  170  64568  59656  23313  59085
64881  183  64570  59327  22351  59181
64875  178  64566  59219  21382  58809
64885  172  64578  59286  20624  58101
64871  175  64572  59004  20272  57809
64884  165  64571  58408  19594  59019
64867  175  64582  57831  18653  60211
64853  164  64566  57706  17246  60446
64869  171  64578  57472  15833  60810
64885  179  64576  57195  14632  61175
64885  167  64570  57177  13256  61736
64871  169  64566  57476  12139  61132
64885  165  64577  57818  11129  60920
64881  166  64578  57992  10208  61648
64879  169  64577  57940  9896  62116
64884  165  64573  58055  9967  62838
64872  165  64581  57777  10586  61795
64871  171  64574  56446  11349  61209
64875  173  64574  55586  12422  60460
64860  174  64572  55011  13224  60973
64870  167  64576  55253  13291  61625
64851  163  64565  55475  15081  61054
64864  173  64579  54370  17250  61034
64867  173  64570  54455  17615  61579
64868  168  64572  54853  17248  62008
64890  169  64567  56130  16143  61181
64883  170  64571  57207  15952  59361
64866  167  64565  57476  17585  58216
64882  174  64572  57054  18802  57810
64867  171  64576  57070  19595  58801
64879  167  64578  57023  20778  60262
64881  172  64580  58228  20570  60981
64880  176  64580  59810  19508  61548
64891  174  64577  61183  18097  61982
64881  174  64575  61687  17058  62658
64886  177  64578  61640  16491  62930
64890  172  64583  61536  16538  62657
64875  171  64574  61972  16606  62599
64881  167  64575  62240  17278  62546
64877  164  64581  62427  17641  61823
64883  171  64574  62706  17337  60886
64880  175  64571  63138  17296  60799
64887  173  64574  63476  17056  61756
64883  166  64567  63546  17670  62156
64886  166  64582  63664  19275  62338
64883  165  64576  63335  20429  62593
64874  167  64566  62901  20954  62401
64869  164  64577  62566  20669  61501
64869  152  64588  61717  21559  59044
64875  167  64575  60722  24399  56229
64872  172  64586  59898  26207  55400
64887  172  64570  59988  25253  56692
64869  164  64576  61360  22167  58726
64880  183  64578  62079  21170  60330
64880  189  64576  61951  21542  60668
64869  172  64583  60844  22116  60901
64880  170  64573  59447  21591  60216
64869  169  64568  58507  20476  59132
64883  184  64581  57894  19043  58150
64864  163  64580  57565  17495  57625
64877  179  64581  57581  16389  57914
64879  178  64568  57604  15560  58669
64880  178  64580  57817  14995  59360
64872  164  64571  58023  13979  60229
64881  170  64576  58407  13129  60094
64879  162  64576  58594  12683  59097
64883  169  64578  58508  12256  59784
64869  182  64574  58473  12328  60752
64874  169  64569  58398  12144  61196
64878  182  64569  58526  12262  61107
64877  173  64574  58314  12155  60933
64877  183  64578  57824  12019  60716
64880  178  64571  56475  12195  60463
64874  174  64572  55266  13164  59838
64889  170  64568  54472  13958  59885
64882  169  64574  55094  13521  61165
64869  176  64574  55429  14020  61855
64887  164  64579  53850  16982  60640
64870  170  64578  52583  18014  60444
64888  168  64574  52760  17660  61269
64894  168  64584  54180  15923  60834
64871  175  64569  55878  14699  59775
64886  165  64576  57095  15560  58562
64866  163  64573  57727  16884  57747
64881  169  64570  57393  18346  57937
64890  176  64573  57049  19924  59246
64882  173  64577  57252  20510  60800
64879  166  64583  58368  19844  62068
64872  167  64569  60277  18594  61783
64896  162  64573  61403  17363  61876
64864  173  64582  61960  16701  61899
64861  165  64578  61886  16111  62420
64891  184  64587  61603  15948  62526
64884  179  64570  61824  16332  62278
64878  170  64575  62291  16696  62333
64875  173  64576  62938  16424  62850
64878  170  64576  63095  16063  62860
64867  185  64579  63343  16269  61703
64867  176  64576  63352  16552  61635
64868  182  64582  63039  16929  62072
64885  174  64574  62383  17889  61693
64890  174  64579  61877  19666  60512
64875  174  64572  61252  20860  60189
64870  164  64570  61215  20717  60691
64871  164  64569  61377  20694  60094
64872  164  64573  60405  22744  57508
64875  167  64579  58276  24811  55775
64884  162  64580  57770  24186  56551
64876  170  64570  58545  21754  56960
64879  155  64573  59948  20064  57044
64881  168  64578  61327  20037  57538
64881  165  64563  60989  21884  58453
64882  174  64582  59490  22337  60003
64884  156  64583  57642  21820  60040
64873  178  64572  56453  20735  59582
64877  166  64572  55748  19851  58434
64872  175  64583  55892  18663  57735
64879  172  64573  56526  17349  57987
64871  169  64576  57189  16050  58679
64885  169  64581  57556  15129  59309
64874  172  64572  57441  14350  59947
64876  180  64576  57071  13304  60884
64880  183  64569  57158  11848  62019
64870  165  64574  57368  11374  62281
64885  169  64576  57914  10573  61857
64875  168  64577  58300  10544  61659
64875  168  64581  58206  10317  61510
64869  167  64579  58043  9750  61859
64882  178  64570  57184  10403  61714
64874  171  64568  56275  11239  61550
64861  171  64569  55507  12250  61949
64878  163  64581  55433  13383  61500
64869  180  64567  56172  14586  61277
64867  165  64573  56130  17279  61457
64882  170  64564  53962  20209  62270
64883  174  64572  53785  19013  63153
64881  165  64576  54010  18977  61310
64872  172  64578  55599  18188  59010
64887  173  64580  58172  16952  57962
64889  165  64579  60132  17375  57555
64881  180  64575  59677  18177  57693
64879  177  64578  58414  18483  59092
64884  163  64574  57408  18917  60641
64881  168  64575  57256  19195  61389
64878  165  64576  58345  18375  60988
64885  172  64574  60913  18301  60556
64882  172  64573  61864  17821  61362
64876  172  64572  61749  17522  61925
64862  166  64580  61348  17479  61979
64874  162  64563  61445  17161  61525
64883  161  64574  61995  16998  60809
64870  161  64576  62584  16670  59798
64877  171  64577  63378  16755  59263
64882  159  64570  63625  17028  59544
64873  165  64576  63624  17563  60943
64872  170  64580  63578  17709  62082
64863  177  64566  63652  17779  61699
64877  166  64578  63330  18339  60488
64872  181  64580  62959  18999  59566
64882  174  64571  62684  19132  59075
64874  183  64576  62619  19598  57892
64886  174  64571  62019  21346  56023
64887  179  64586  60235  24218  54311
64873  170  64567  59292  24603  55092
64868  175  64571  59174  23687  55669
64888  170  64579  60003  21983  55960
64877  178  64574  60522  20969  57149
64879  172  64571  60087  21498  57537
64871  173  64587  58831  22217  57834
64894  162  64579  57218  22019  58163
64882  166  64584  56631  21235  57713
64874  172  64569  56174  20236  56770
64882  167  64566  55905  19436  56016
64882  168  64574  56321  18272  56148
64882  161  64578  56909  16826  56768
64884  175  64579  57432  15279  57116
64878  179  64570  57780  14099  58221
64875  169  64581  57613  13660  60111
64871  172  64568  57697  13146  61958
64882  173  64573  57975  12782  61951
64877  166  64581  58265  12234  61334
64873  163  64578  58292  11709  61053
64881  167  64575  57859  11249  61020
64881  169  64575  57514  10754  61073
64877  170  64590  57462  10964  60894
64880  175  64571  56628  11927  60733
64885  175  64571  55452  12417  60676
64880  174  64583  54424  12201  61186
64872  168  64578  54518  11549  60301
64884  169  64580  54988  13384  60080
64888  169  64584  54132  15996  60195
64887  171  64583  54568  17086  61600
64860  185  64584  54763  18626  61076
64882  174  64569  55343  18157  60966
64872  172  64581  56522  17215  59761
64882  182  64579  57723  17029  57448
64885  177  64581  57990  17222  56920
64877  170  64577  58062  17887  57078
64881  169  64575  57871  18804  58548
64880  175  64583  58075  19388  59971
64877  167  64569  58670  19046  60955
64883  180  64572  59311  18151  61049
64880  174  64575  60546  17776  60904
64882  164  64576  61098  17169  61041
64877  183  64574  61069  17402  60673
64894  175  64585  61294  17859  60306
64867  180  64575  61968  18546  60602
64882  162  64578  62538  18716  60588
64879  167  64569  63244  18393  60458
